Title,Abstract,Author,Aggregation_Type,Publisher,Publication_Date,Institutions,Keywords
Prototyping: A key skill for innovation and life-long learning,"Physical prototypes play a crucial role in any design project; but all the critical effects that physical prototypes have need to be further studied. Often, design courses (including capstone courses) include some type of prototyping. More needs to be understood about what students need to learn from prototyping and the benefits of hands-on learning. Physical prototypes help designers by providing critical feedback on their designs. Existing literature shows the importance of prototyping in design projects, while some researchers are concerned with the design fixation caused by prototyping. In order to maximize the benefits of prototyping, it is essential to study the design thinking involved in it. This knowledge may help designers, especially novice designers and students in making decisions about which prototyping method to choose. In this study, data are collected from a realistic design project carried out by a team of professional designers. Through interviews with the designers and direct observations on the prototyping and testing cycle, the following hypotheses are investigated: (1) Building and testing prototypes helps to supplement designers' incomplete mental models leading them to better ideas and (2) Prototyping leads designers to design fixation. The results strongly support the hypotheses. Data from the current study is also compared to prior research on semester-long graduate student team projects. This prior research indicates that many unarticulated tests occur when prototypes are built and this leads to a significant number of improvements to the product. Surprisingly, this also occurred with the practicing designers. This demonstrates that the engineering design curriculum may need to adapt to better teach students to take advantage of the unexpected and students must have building skills in order to leverage this advantage. The data also show that building simple physical prototypes frequently in a design project helps to eliminate the shortcomings in initial ideas and lead designers to better ideas. In order to reduce the fixation associated with prototyping, it is essential to minimize the cost (in terms of money, time and effort) associated with prototyping. Due to the need for low sunk cost and opportunities to learn in unexpected ways from prototypes, engineering students need to have proficient building and testing skills so prototypes do not induce fixation due to sunk cost. The professional design team also did things the student design teams did not. The professional team built representational prototypes and those with selected functionalities at times. They also used strategies that likely reduce design fixation including prototyping only parts of the system and systematically used low cost materials like wood and plastic when testing physical interfaces for fit and assembly, not structural capacity.",Viswanathan V.; Atilola O.; Goodman J.; Linsey J.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,The George W. Woodruff School of Mechanical Engineering;Georgia Tech Research Institute;Tuskegee University,Design Fixation ;  Mental Models ;  Prototyping ;  Sunk Cost Effect
Improvisation as a tool to develop creativity mini-workshop divergent thinking,"This workshop is meant for all lecturers and researchers of the conference, to experience the benefits of improvisation for themselves or for their students. In educating the inventors of our future, it is important to address creativity as a condition for innovation in Engineering courses of study. Part of the creative potential lies in the ability of divergent thinking. This looking for not yet existing patterns is also one of the characteristics of improvisation. Breaking the routine, staying positive, putting focus on others, staying in the present moment and daring to fail are the basic rules for improvisation, with having fun as a bonus. As Albert Einstein said, no problem can be solved from the same level of consciousness that created it. A disruption in the existing thinking and acting patterns has to be initiated. Giving participants no time to prepare or think things through, in other words giving them the opportunity and obligation to improvise is a mean to cause such a disruption. This way, participants get in the right mood, step out of their comfort zone and focus on the things that are happening in the here-and-now, in essence the right conditions for enhancing divergent thinking. The workshop in improvisation skills lasts 90 minutes and has the following structure: 00.00-00.20 hours: physical and concentration warming up 00.20-00.40 hours: exercises in pairs 00.40-01.10 hours: games 01.10-01.20 hours: cooling down 01.20-01.30 hours: evaluation In all parts of the workshop, people are challenged to solve problems with no more than their imagination. This way, they learn to take initiative, listen carefully, react spontaneously and enjoy making mistakes. The essence of improvisation touches the heart of creativity: acting in the here-and-now, accepting mistakes and learning to look for novel associations. The workshop can serve 30 participants maximum. The workshop leader is a lecturer professional skills who recently started a Ph.D.-research on innovative behavior in higher Engineering education. She teaches improvisation for almost six years now in an Engineering course of study in the Netherlands. She is also the co-author of a book (in press) about improvisation and entrepreneurship. After the workshop, participants will leave in a good mood, while thinking of ways how to stimulate creativity. A hand-out with more information will be provided.",De Vries E.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,Hanzehogeschool Groningen,creativity ;  divergent thinking ;  engineering ;  improvisation ;  innovation
From 2D to 3D: Teaching terrain representation in engineering studies through Augmented reality: Comparative versus 3D pdf,"Engineering students have got great skills in the use of new technologies, but large deficiencies in terms of the ability to visualize three-dimensional models shown in two dimensions. Also, the spatial capabilities are critical to them, to achieve the further development and understanding of associated complex, linked contents and competencies. However, it is difficult to illustrate the relationship between the 3D geometry and 2D projection using only drawings on blackboard. A new way to show these concepts is needed. Since Augmented reality (AR) and 3D pdf are the low-cost technologies that could easily display the relationship between two-dimensional displayed representations and the object shown. This paper presents early results conducted through the education innovation project Pol+AR. This project aims to determine the 3D-2D connection, using models, based on AR and 3D pdf, improving the spatial visualisation ability in students, specifically in the study of surveying and its applications, knowledge of the contour lines, earthworks and profiles. Studies have been developed in VET, at CFGS Proyectos de Edificación, (Building projects), at IES Politécnico Jesús Marín of Málaga. Finally, the implementation of this research will be carried out at Universidad de Málaga, Escuela Politécnica Superior.",Alvarez A.; Javier F.; Parra B.; Beatriz E.; Tubio M.; De Paula F.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,Universidad de Málaga;Universidad de Córdoba;Instituto Politécnico Jesús Marín,Augmented reality ;  Contour lines ;  Earthworks ;  Graphic expression ;  ICT ;  Profiles ;  Spatial vision ;  Surveying
Pre-college (K-12) engineering education: Getting Them Early... and Keeping Them!,"The primary goals of this special session are to assist participants with developing strategies for incorporating an engineering design environment into regular pre-college (K-12 in the US) classroom routines, and to develop an engineering design approach to structuring learning activities. Our core philosophy is that the practice of engineering design reinforces and provides a method for integrating concepts in mathematics and science, thereby introducing, clarifying, and strengthening conceptual knowledge. It also supports a problem-solving orientation in students that encourages creativity and innovation, an approach that is aligned with the strengthening STEAM movement. The inclusion of engineering design activities in the recently adopted Next Generation Science Standards (NGSS US) provides another opportunity to advocate for the adoption of design-focused, project-based curricula that truly integrates learning across STEM, humanities, and social sciences: a curriculum developed through an evidence-based approach firmly grounded in results of K-12 engineering education research. The motivation for this work comes from the need to identify and develop educational environments that encourage persistence in STEM studies from the earliest grades by nurturing key cognitive and non-cognitive factors in addition to the acquisition of subject knowledge. Participants will experience an Engineering Teaching Kit (ETK) from the student's perspective and learn how to use them in their classes in this special session. They will also learn how ETKs are developed, tested, and implemented in middle and elementary schools. Participants will help identify potential topics and areas for future ETKs. Finally, we will explore how an integrative engineering design-focused, project-based pedagogy and curriculum can become a regular component of the school day. All participants will gain access to the on-line resources of our program.",Richards L.; Donohue S.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,University of Virginia,Engineering design process ;  Engineering teaching kits ;  NGSS ;  Persistence ;  Pre-college (K-12) engineering education ;  STEM
An innovation model in curriculum design for teaching engineering at universidad EAFIT,"Constant changes in technology pose continuous challenges for higher education institutions that are training the engineers of the future. These changes are making it necessary to adapt the curriculum in order to develop the skills needed by the XXI century engineer. Moreover, instead of thinking in a large curriculum reform at a specific moment, it is necessary to define curriculum management processes that include change as a natural component of the process. In addition to these global trends, each institution has a particular context and thus, the analysis in each institution has unique characteristics, a common methodological approach, and a reference model that can be built as long as it is flexible enough to include that context. This paper describes a model developed for curriculum management inside the School of Engineering at Universidad EAFIT - Colombia. This model includes the institutional context and is based on a process approach defined by the Business Process Management (BPM) methodology. The model uses the Burlton Hexagon as a theoretical framework to identify organizational structure, strategies, policies, infrastructure, technology tools and human capital. It is also a mechanism for specifying curricular macro processes including the global and institutional context. The proposed model is based on three pillars: (a) scientific research in education, which promotes the use of the scientific method as a strategy to ensure an approach to problems based on evidence which allows the construction of educational innovation projects, (b) education engineering focused on engineering education, which transforms the learning by developing basic, professional, and transversal skills as well as those specific for an engineer of the XXI century, and (c) interactive educational communities, both face to face and virtual, as spaces for knowledge management that support collaborative working and experience-sharing, managed by its members working together promoting initiatives to develop educational innovation projects focused on specific topics, that answer questions related to teaching and learning needs. The formulation and development of educational innovation projects are the responses to different needs identified on specific courses that are transformed into research questions. These projects aim to renew the curriculum so that it dynamically evolves based on classroom experiences. Thus, the curriculum renewal is based on critical thinking about the problems found in engineering education. The use of the scientific method and the collaborative approach enables drawing solid conclusions based on the experimental results. The model proposes the formulation and development of innovative educational projects in which scientific research applied in education aims to transform teaching, academic and administrative practices. As consequence, curricular innovations that integrate learning objects and educational, methodological and assessment strategies, are developed by an interactive learning community composed by teachers. Finally, the results obtained by applying the model in some courses in the School of Engineering of Universidad EAFIT are presented. These results include reducing the drop-out rate of students, redefining admission and graduation profiles, and micro-curricular redesign based on competences using projects, among others.",Zea C.; Rodriguez A.; Bueno N.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,Universidad EAFIT,curriculum development ;  educational innovation projects ;  Engineering education ;  interactive educational communities ;  process management ;  scientific research in education
Comparison of the impact of two research experiences for undergraduate programs on preparing students for global workforces,"The impacts of globalization, changing socio-demographics, and technological advances are uniquely altering the role of engineering in society, identifying significant challenges in the way colleges and universities address the engineering profession, engineering education, and associated engineering student assessment processes and practices. Schools of engineering have been challenged to reconsider how they prepare their graduates to bring high level skills and strategies including team focused innovation, a comprehensive engineering problem-solving approach, cultural competence, globally focused ethics, and leadership to the workplace. Numerous prominent organizations including the National Academy of Engineering, the National Science Foundation, and the National Research Council have charged engineering schools to task on preparing engineers for global workforces. In response, many engineering programs are experimenting with strategies and programs designed to prepare students to solve important engineering problems that stretch far beyond national boundaries geographically, technologically, culturally and socio-politically. Sparse research exists, however, that comprehensively assesses globally focused outcomes associated with such engineering efforts, and the simple question remains: Are international efforts effective? The researchers compare the experiences of students participating in two Research Experiences for Undergraduates (REU) programs funded by the National Science Foundation; the NanoJapan International REU Program in Japan and the domestic Rice Quantum Institute (RQT) REU at Rice University. NanoJapan is a twelve-week summer program through which twelve freshman and sophomore physics and engineering students from U.S. universities complete research internships in Japanese nanotechnology laboratories. The RQI is a ten-week undergraduate REU in which sophomore and junior students from U.S. universities complete research in atomic, molecular, optical, surface, materials, chemical and biophysical sciences with faculty at Rice University. The students completed the Engineering Global Preparedness Index (EGPI), a multi-dimensional engineering global preparedness index that measures students' preparedness for global workforces. The four subscales in the EGPI directly align to important 'soft' or professional skills needed by both engineers and other globally prepared professionals. By comparing EGPI results among participants in a domestic and international research experience, the researchers sought to gain insight into what global workforce competencies were developed in an international setting in comparison with the experience of conducting research in a domestic lab setting. Results indicate that the students in the NanoJapan program demonstrated greater increases in engineering global preparedness than the RQI students, and that the RQI students, who did not go abroad, actually declined on most measures of global preparedness at the end of the summer. The researchers posit that this may be attributed to the NanoJapan curriculum that encouraged participants to actively reflect on cultural aspects of research and to the nature of the international experience itself. Moreover, the NanoJapan experience may more closely mirror the typical global workforce/team experience students will encounter after graduation once entering the workforce. The researchers discuss implications for the design of international research and internship experiences.",Ragusa G.; Matherly C.; Phillips S.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,George R. Brown School of Engineering;USC Viterbi School of Engineering;The University of Tulsa,Engineering education ;  Global preparedness ;  Study abroad ;  Undergraduate research
Using realtime transcription to do member-checking during interviews,"CART (Communication Access Real-Time Translation), a realtime transcription service also known as 'open captioning,' can serve as a time-efficient and cost-effective tool for interviews and member-checks with technologically savvy populations such as those in engineering education research. CART can provide verbatim or near-verbatim full-text captures of even rapid technical conversations. CART professionals are widely available at universities as an accessibility provision for d/Deaf and hard-of-hearing students. Several engineering education research pilots indicate that CART can change the researcher/subject dynamic and reduce or eliminate the need for a separate member-check session. This paper explains the procedures and considerations behind employing CART for a qualitative study, including setup details for realtime transcription and the tradeoffs of pursuing such an approach. Following these pragmatic details, we investigate the implications of this technique on researcher/subject positionality and the role of transcription in research methodology. We also introduce the idea of 'grounded indigenous coding' as a methodological innovation, whereby realtime transcription enables participants to reflect on the words they have just spoken ('indigenous coding') while remaining grounded in the verbatim precision of a transcript.",Chua M.; Adams R.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,College of Engineering,Accessibility ;  Grounded indigenous coding ;  Member checks ;  Qualitative methods ;  Transcription
Bridging gaps in engineering education: Design thinking a critical factor for project based learning,"Design thinking plays a critical role in educating a new class of engineers who can create a better society by innovating products & services that solve real world problems. Field research including interviews with several key academicians and technocrats reveal several short comings amongst engineering graduates in India. Addressing the above concerns and building upon literature, a framework is proposed for a recently established engineering institute in India. This framework is applied to structure the curriculum for Bachelors of Technology in Information Communication and Technology (B Tech-ICT). This framework integrates design thinking as a core subject in the 1st year via project based engineering and promotes new product development. This paper describes an innovative curriculum structured to teach design (User centered design UCD1 & 2) as a core course to 1st year B Tech-ICT students. A comparative study of student performance between two semesters indicates an improvement in problem identification, design research and new product development skills. Anonymous student feedback from students for the design courses supports the above finding. The paper discusses the success and challenges of introducing design education to engineering students and identifies social barriers restricting innovative thinking. This paper provided building blocks for educators to teach design thinking for inculcating innovative thinking in engineering students.",Parmar A.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,Ahmedabad University;Indian Institute of Management Ahmedabad,Design thinking ;  Engineering education ;  India ;  Innovation ;  Project based learning
A higher education social network to share and promote teaching innovation experiences,"This paper presents a social network specializing in higher education teaching innovation, InEdUn (Innovación Educativa Universitaria, http://inedun.campusandaluzvirtual.es). InEdUn is the result of two inter-university teaching innovation projects (TIPs). InEdUn site allows faculty to spread and share achievements emerging from TIPs such as Open Educational Resources, OER; teaching and learning experiences in engineering; new supporting services to improve learning. Furthermore, it provides the creation of learning communities that foster collaboration and exchange of ideas among higher education faculty members. Both services can be integrated into existing web sites such as higher education teaching innovation portals. The website not only encourages contact between active innovation researchers to promote the creation of inter-university projects, but also incorporates valuable design features such as: federated login for using same login credentials from Higher Education Institutions or Research Centres, web searching and navigation facilities to locate contents, a recommendation system, sharing TIPs or collaboration proposals on social networks, adding comments about projects or collaboration proposals by the innovation community. At the present moment, the project has received positive comments and reviews, and we will continue previous plans to spread the system among several Andalusian Higher Education Institutions.",Cabrera L.; Almagro J.; Ruano I.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,Universidad de Jaén,Collaborative Network ;  Cross-Campus Faculty Collaboration ;  Higher Education ;  Teaching Innovation Projects
Integrated educational research and technical experiences to draw females students into the energy systems area: The UPRM experience,"Traditionally, the energy systems area, or any science, technology, engineering, and/or mathematics (STEM) area, in general, has been male- dominated. Because of this, women in these fields have had a tendency to stand down when it comes to aiding in innovation and practicing a profession within specific fields, such as energy systems. To counteract this effect, research and educational activities have been designed at the University of Puerto Rico, Mayagüez Campus (UPRM) to create an enriching, hands-on-experience in energy systems for current and future female undergraduates. This paper describes how the department of electrical and computer engineering has developed educational strategies to increase the female participation in the energy systems area at UPRM. Some of these strategies include: a) Deliver hands on experience to prospect high school and freshmen college students, with special emphasis on female participants b) Enhance teamwork skills in project development and interdisciplinary work c) Create lasting interest in the study and design of energy systems. Activities based on these strategies range from building simple photovoltaic arrangements and small induction motors, to computer programming. The strategies presented in this paper have already been integrated with the mechanical, and the electrical and computer engineering class curriculums. They are aimed at creating awareness of the vast fields in the energy systems area with the intention of making females students take the initiative of developing themselves as professionals in these fields.",Vazquez L.; Rodriguez V.; Feliciano-Cruz L.; Rivera L.; Del Valle Morales A.; Ortiz-Rivera E.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,Recinto Universitario de Mayagüez,Energy systems ;  Engineering education ;  Females
Might young makers be the engineers of the future?,"Engineers participate in the Maker movement. Some Makers do not pursue formal engineering education but both the engineering field and their own vocational advancement could readily benefit. We seek to understand Young Makers in K-12 and how might their knowledge, skills, and attitudes prepare them to pursue advanced STEM education and careers. From the Engineer of 2020 list of characteristics we highlight practical ingenuity, creativity and lifelong learning for likely opportunities to leverage the Maker experience. The mission of this research is to develop a theory, inductively grounded in data and deductively built on literature, illuminating the knowledge, skills, and attitudes of Young Makers related to pathways forward to engineering and STEM-related majors and careers. By describing their pathways to or around formal engineering education will better inform future innovations in order to improve the practical ingenuity and lifelong learning of our future engineers. Artifact elicitation interviews, based on the method of photo elicitation and critical incident technique interviews will be administered to participants. Results from the inductive and deductive analyses will be triangulated to generate a preliminary theory of Young Maker knowledge, skills, attitudes, and pathways. This theory, inductively grounded in data and deductively connected to literature, will describe aspects of Young Makers, along with how their pathways forward may intersect with engineering and STEM-related majors and careers. By describing their pathways to or around formal engineering education will better inform future innovations in order to improve the practical ingenuity and lifelong learning of our future engineers.",Jordan S.; Lande M.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,Ira A. Fulton Schools of Engineering,engineering education ;  engineering pathways ;  K-12 ;  making ;  tinkering
Characterizing engineering innovativeness through a modified Delphi Study,"There is a growing interest in understanding innovative behavior in engineers. However, there are a limited number of empirical studies that describe innovative characteristics that are unique to engineers. In this research we are conducting a modified Delphi Study to examine the complex constructs associated with engineering innovativeness. The first round survey was developed based on data from a prior qualitative study. The participants in our Delphi study were a group of 102 recognized engineering innovators averaging over 25 years' experience and drawn from academic, corporate, and entrepreneurial organizations. At the conclusion of the Delphi Study, participants will have completed three anonymous rounds of online surveys asking them to clarify and rank order characteristics of innovative engineers by phases of the innovation process. This paper discusses our methodology, initial round one Delphi Study results and the next steps in our research, which include the second and third round surveys. The findings will inform the development of surveys designed to measure innovativeness among engineering.",Ferguson D.; Purzer S.; Ohland M.; Jablokow K.; Menold J.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,College of Engineering;CQUniversity Australia;Pennsylvania State University,characteristic ;  Delphi ;  innovation ;  innovativeness
The learner experience of student-led international group project work in software engineering,"Software development has become increasingly globalized because of technological innovation, the evolution of work and business processes, as well as prevailing educational systems and national policies [1]. This paper addresses the challenges faced when creating realistic opportunities for students to participate in team working on a globally distributed software engineering project. We examine the experience of one set of students who undertook a single semester software development project, the technical objective of which was to create a product using online collaboration tools [2]. The students involved were studying at two widely-separated universities: Robert Gordon University (RGU), UK, and the International Institute for Information Technology, Bangalore (IIIT-B), India. A classroom-based action research approach has been used to evolve and reflect on the project [3]. Detailed student feedback was canvassed using an open-ended questionnaire. The students report favourably on acquisition of employability, collaboration and professional skills. A number of challenges remain in areas of project management, the use of collaborative technology and of scaling the project to larger classes, while retaining a manageable supervision overhead.",McDermott R.; Bass J.; Lalchandani J.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,Robert Gordon University;IIIT Bangalore,collaborative technology ;  employability ;  global software engineering ;  international group project ;  student experience
Pursuing the Frontiers: The history and future of the frontiers in education conference,"The annual ASEE/IEEE Frontiers in Education Conference is now in its 44th year. From its earliest days, FIE has aimed to enhance engineering education through the latest advances in learning theory, pedagogy, and technology. We have also engaged in periodic reflection and self-examination to assess how well we have met the challenges of keeping up with advances in other fields and incorporating technological and pedagogical innovations. This panel brings together eight participants who have demonstrated long term commitment to the Frontiers in Education Conference through their leadership and active involvement. The panel includes current and past members of the FIE Steering Committee, former general and program chairs, the conference historian, and active researchers in engineering education. Looking back, this panel will review previous conferences and their influence on engineering education, and how we have attracted a diverse group of attendees and expanded our community from a few committed individuals to a large number of active participants. The panelists will discuss what new frontiers are arising, what happened to the previous frontiers, and whether FIE has properly addressed the real frontiers in recent conferences. Building on the history and accomplishments of Frontiers in Education, we will assess currently active research areas and identify emerging topics relevant to FIE.",Richards L.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,University of Virginia,Frontiers in education conference ;  IEEE computer society ;  IEEE education society ASEE education research and methods division
A program designed to empower engineering educators,"Utilizing emerging technologies to provide expanded learning opportunities is critical to the success of future generations. So teachers have to be prepared to motivate and entice the students about getting knowledge pertinent for their formation as engineers. This paper describes the 'International Engineering Educator' developed by the engineering education research team of COPEC - Science and Education Research Council. It is offered by the International Institute of Education of COPEC, which is a certification organization in accordance with the Ministry of Education of the Country referring to the National Law of Higher Education. It also offers a professional register as 'International Engineering Educator' of the International Society for Engineering Pedagogy for those who are interested in such certification as something else. The target attendees for this program are the engineering community of CPLP - Community of Portuguese Language Countries. It is successful and many interested professionals are attending the program.",Ciampi M.; Amarai L.; Barros V.; Da Rocha Brito C.; Vasconcelos R.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,Universidade do Minho;Computer Graphics Center;Science and Education Research Council;Health and Environment Research Organization;Science and Education Research Council - COPEC,cultural skills ;  global vision ;  innovation ;  leadership ;  On line technology
"Appearances matter: The perceived complexity, coherence, mystery, and legibility of makerspace labs","Makerspace labs are popping up across U.S. universities following the excitement the Maker movement has created. These spaces are touted as a place where students can express their creativity and turn their ideas into innovations. Makerspaces do indeed foster self-directed learning and creative innovation; however, little has been studied regarding the design of such spaces to draw in the general student population. This paper shares results from a pilot study where the research team created a survey based on the preferred environments theoretical framework to measure first-year engineering students preferences regarding various images of makerspace labs.",Hynes M.; Hynes W.,Conference Proceeding,"Proceedings - Frontiers in Education Conference, FIE",2015-02-17,Purdue University,First-year engineering ;  Interior design ;  Makerspace
An assessment of the National Institute of Standards and Technology Engineering Laboratory: Fiscal year 2014,"The mission of the Engineering Laboratory of the National Institute of Standards and Technology (NIST) is to promote U.S. innovation and industrial competitiveness through measurement science and standards for technology-intensive manufacturing, construction, and cyberphysical systems in ways that enhance economic prosperity and improve the quality of life. To support this mission, the Engineering Laboratory has developed thrusts in smart manufacturing, construction, and cyberphysical systems; in sustainable and energy-efficient manufacturing materials and infrastructure; and in disaster-resilient buildings, infrastructure, and communities. The technical work of the Engineering Laboratory is performed in five divisions: Intelligent Systems; Materials and Structural Systems; Energy and Environment; Systems Integration; and Fire Research; and two offices: Applied Economics Office and Smart Grid Program Office. An Assessment of the National Institute of Standards and Technology Engineering Laboratory Fiscal Year 2014 assesses the scientific and technical work performed by the NIST Engineering Laboratory. This report evaluates the organization's technical programs, portfolio of scientific expertise within the organization, adequacy of the organization's facilities, equipment, and human resources, and the effectiveness by which the organization disseminates its program outputs.",,Book,An Assessment of the National Institute of Standards and Technology Engineering Laboratory: Fiscal Year 2014,2015-02-15,,
The environmental impact of technology innovation on WEEE management by Multi-Life Cycle Assessment,"Electrical and Electronic Equipment (EEE) technology innovation is strongly related to Waste Electrical and Electronic Equipment (WEEE) management strategies. It does not only effect the amount and speed of WEEE generation through products replacement, but it also exerts overall long-term impacts on the environmental performance of EEE system. Therefore, those impacts should be evaluated quantitatively. A concept framework is developed and applied in the case study of display product technology innovation, and a Multi-Life Cycle Assessment method is proposed to evaluate the environmental impacts of technology innovation on multi-generation systems. The study concludes that constant EEE technology innovation along with frequent product replacement may lead to acute fluctuations of WEEE generation and significant multi-generation products system environmental impacts. Hence, the product-oriented environmental policies, including waste management policies, should take technology innovation into consideration.",Lu B.; Liu J.; Yang J.; Li B.,Journal,Journal of Cleaner Production,2015-02-15,Research Center for Eco-Environmental Sciences Chinese Academy of Sciences,Assessment ;  Cycle ;  Multi-Life ;  Products replacement ;  Technology innovation ;  WEEE
Chemical fabrication and electrochemical characterization of graphene nanosheets using a lithium battery platform,"Graphene has opened up new opportunities for scientific and technological innovations because of its astonishing electrical, mechanical, chemical, and thermal properties. For instance, graphene-based nanocomposites have found extensive applications in Li-ion batteries (LIBs) as scientists and engineers seek to achieve superior electrochemical performances. The laboratory module reported herein includes both chemical fabrication and electrochemical characterizations of graphene nanosheets (GNSs). The GNS powders are fabricated through the chemical exfoliation of graphite, and the resulting morphological and structural changes are evaluated by means of scanning electron microscopy and X-ray diffraction. Li storage electrochemical characteristics of GNSs are then assessed via galvanostatic chronopotentiometry and compared with that of graphite, a commonly used anode material in LIBs. This novel laboratory module, suitable for a wide range of students with a general chemistry background, has been successfully implemented in a multidisciplinary laboratory and lecture course entitled Experimental Nanomaterials and Nanoscience. Because the laboratory connects chemistry and materials engineering to a real-world application, it raises students' interest in and awareness of nanomaterials' contribution to the renewable and clean energy field.",Blake A.; Huang H.,Journal,Journal of Chemical Education,2015-02-10,College of Engineering and Computer Science at Wright State University,Electrochemistry ;  Graduate Education/Research ;  Hands-On Learning/Manipulatives ;  Interdisciplinary/Multidisciplinary ;  Laboratory Instruction ;  Materials Science ;  Nanotechnology ;  Second-Year Undergraduate ;  Upper-Division Undergraduate
A functional approach of knowledge management system applied to institutions of higher education,"Knowledge management systems, or KMS, have been widely adopted in businesses, and little research exists on the integration of these systems in the field of higher education. Knowledge management systems were developed to support and enhance the organizational processes in agreement with the strategy of the organization. Our objective is to shed light on the consequences of knowledge management systems on the performance of the university. The dynamics and complexity of KMS led us to propose its modeling through a systemic approach based on the use of the APTE (Application of Technology Engineering) and FAST (Function Analysis System Technique) methods. Based on the results of a functional analysis, some appropriate suggestions are made as references for the evaluation and implementation of such a system in the Algerian universities. Our findings may help academics and managers in developing a strategic knowledge management program to achieve greater innovation, efficiency and effectiveness.",Abdellatif M.; Asma K.,Conference Proceeding,"2014 4th International Symposium ISKO-Maghreb: Concepts and Tools for Knowledge Management, ISKO-Maghreb 2014",2015-02-05,Université Abou Bekr Belkaid Tlemcen,knowledge management ;  per-formance ;  Systemic Approach ;  university
Development of Congenital Cardiac Surgery in Toronto,"The development of congenital cardiac surgery required innovation by committed and talented individuals who integrated science, engineering and emerging medical knowledge while building a team of professionals dedicated to the care of patients. Life-long follow-up of these patients led to evolving management strategies to improve outcomes for neonates, infants, children and adults with congenital heart disease.",Williams W.; Trusler G.; Van Arsdell G.,Journal,Seminars in Thoracic and Cardiovascular Surgery,2015-02-04,The Hospital for Sick Children,Congenital heart surgery ;  Heparin ;  Transposition
WSDM'15 workshop summary / scalable data analytics:Theory and applications,"The SDA workshop at WSDM 2015 is the fifth International Workshop on Scalable Data Analytics, following the previous four workshops of SDA respectively held at IEEE Big Data 2013, PAKDD 2014, IEEE Big Data 2014, and IEEE ICDM 2014. This series of workshops aims to provide professionals, researchers, and technologists with a single forum where they can discuss and share the state-of-the-art theories and applications of scalable data analytics technologies. In particular, in the era of information explosion, the scientific, biomedical, and engineering research communities are undergoing a profound transformation where discoveries and innovations increasingly rely on massive amounts of data. The characteristics of volume, velocity, variety and veracity originated in the massive big data then bring challenges to current data analytics techniques. The focus of the fifth SDA is to discuss how we can scale up data analytics techniques for modeling and analyzing big data from various domains.",Huang K.; Yang H.; King I.; Lyu M.,Conference Proceeding,WSDM 2015 - Proceedings of the 8th ACM International Conference on Web Search and Data Mining,2015-02-02,Xi'an Jiaotong-Liverpool University;Chinese University of Hong Kong,Big data ;  Data analytics ;  Scalable
An index-based model for management of the technology projects (The case of engineering education),"With growing concerns, advances and innovations in Information Technology, the demand for research developing innovative tools for management of technology integration in colleges of engineering has grown. The process of technology integration cannot be achieved through the provision of hardware and software alone; rather, the issue is more complex and requires the provision of tools and methods that enable the efficient management of available resources to achieve strategic goals. This paper attempts to develop an Index-Based Model for Technology Management as a tool to assist the top management of colleges of engineering in all stages of planning, implementation, and evaluation for educational technology projects. The aforementioned index is based on 16 Key Success Factors (KSFs) for technology management, which are obtained through an extensive literature review and case studies validated through samples from expert faculty members in the field of educational management within the Faculty of Environmental Design (FED)-King Abdulaziz University (KAU)-Saudi Arabia. The data for the KSFs were obtained and analyzed using descriptive and inferential statistical analysis. Ultimately, the index is obtained, and, with the index the linear regression model is found to be significant in predicting the performance levels of the project.",Maatouk M.,Journal,Journal of Engineering and Applied Science,2015-02-01,Faculty of Engineering,Engineering education ;  Project management ;  Technology management
