Title,Abstract,Author,Aggregation_Type,Publisher,Publication_Date,Institutions,Keywords
Pressure measurements on yacht sails: Development of a new system for wind tunnel and full scale testing,"The paper presents an overview of a joint project developed among Politecnico di Milano, CSEM and North Sails, aiming at developing a new sail pressure measurement system based on MEMS sensors (an excellent compromise between size, performance, costs and operational conditions) and pressure strips and pads technology. These devices were designed and produced to give differential measurement between the leeward and windward side of the sails. The project has been developed within the Lecco Innovation Hub Sailing Yacht Lab, a 10 m length sailing dynamometer which intend to be the reference contemporary full scale measurement device in the sailing yacht engineering research field, to enhance the insight of sail steady and unsteady aerodynamics [1]. The pressure system is described in details as well as the data acquisition process and system metrological validation is provided; furthermore, some results obtained during a wind tunnel campaign carried out at Politecnico di Milano Wind Tunnel, as a benchmark of the whole measuring system for future full scale application, are reported and discussed in details. Moreover, the system configuration for full scale testing, which is still under development, is also described.",Fossati F.; Bayati I.; Muggiasca S.; Vandone A.; Campanardi G.; Burch T.; Malandra M.,Journal,Transactions - Society of Naval Architects and Marine Engineers,2016-01-01,Politecnico di Milano;Centre Suisse d'Electronique et de Microtechnique SA;North Sails Group,
Constructive Philosophy of Technology and Responsible Innovation,"This essay argues for a new turn after the empirical turn in the philosophy of technology: the societal turn, which is the turn from reflective philosophy of technology (academic philosophy concerned with analysis and understanding) to constructive philosophy of technology (philosophy that is directly involved in solving practical problems in society). The essay aims to describe in detail what a constructive approach would look like and how it could be achieved. It claims that at least in the European Union, the conditions for a constructive philosophy of technology are favorable, due to the emergence in both policy and academics of the notion of Responsible Research and Innovation (RRI). It then goes on to describe how a constructive philosophy of technology can contribute to better technology development, better technology policy and better implementation and use of technology, through engineering-oriented, policy-oriented and use-oriented approaches to research.",Brey P.,Book Series,Philosophy of Engineering and Technology,2016-01-01,Universiteit Twente,Constructive philosophy of technology ;  Empirical turn ;  Responsible research and innovation ;  Societal turn
International inter-sectoral collaboration in university research centres: innovation systems in the United States and beyond in comparative perspective,"University research centres often involve a mix of inter-sectoral and international collaboration. Although the contributions of federally-funded research centres to the United States economy have been studied extensively, less is known about the international aspects of university research centres. The collaborations involved are influenced by opportunities and challenges arising from the national innovation systems of each partner organisation. The centres may also contribute to the innovation systems of the home countries of partners. In response, this article presents two case studies of United States university research centres engaged in international and inter-sectoral engineering research collaborations and the associated roles of the innovation systems of California and the United States more generally, involving France, Hong Kong, Singapore and South Korea. The case studies demonstrate the feasibility, and also the limitations, of using published accounts to understand the history, mission, and membership of such centres with international partners without government funding–leading to the identification of directions for future research on centres with international membership. The membership of the centres suggests that international collaborations may be a response to market and government failure in the public production of knowledge.",Miller J.,Journal,Asia Pacific Journal of Public Administration,2016-01-01,University of Southern California,France ;  Hong Kong ;  innovation systems ;  inter-sectoral collaboration ;  international collaboration ;  Singapore ;  South Korea ;  United States ;  university research centres
Optimization and characterization of the synthetic secondary chromosome synVicII in Escherichia coli,"Learning by building is one of the core ideas of synthetic biology research. Consequently, building synthetic chromosomes is the way to fully understand chromosome characteristics. The last years have seen exciting synthetic chromosome studies. We had previously introduced the synthetic secondary chromosome synVicII in Escherichia coli. It is based on the replication mechanism of the secondary chromosome in Vibrio cholerae. Here, we present a detailed analysis of its genetic characteristics and a selection approach to optimize replicon stability. We probe the origin diversity of secondary chromosomes from Vibrionaceae by construction of several new respective replicons. Finally, we present a synVicII version 2.0 with several innovations including its full compatibility with the popular modular cloning (MoClo) assembly system.",Messerschmidt S.; Schindler D.; Zumkeller C.; Kemter F.; Schallopp N.; Waldminghaus T.,Journal,Frontiers in Bioengineering and Biotechnology,2016-01-01,Philipps-Universität Marburg,Bacteria ;  Chromosome biology ;  Directed evolution ;  Genetic engineering ;  Replicon integrity ;  Synthetic chromosomes ;  Synthetic genomes ;  Vibrio cholerae
The innovation pivot framework: Fostering business model innovation in startups,"OVERVIEW: Business model design is critical for a startup. A successful design must be developed and tested with limited resources and under conditions of great uncertainty related to both internal and external factors. At the same time, this lack of definition is an excellent opportunity for business model innovation. In this paper, we present the Innovation Pivot Framework, a practical tool aimed at assisting entrepreneurs in identifying alternative uses of their innovation and deciding which applications and target markets they should pursue first. This process leads to a formulation of the source of competitive advantage based on the innovation envisioned. This tool may be useful both at the first moment of a startup’s conceptualization and when the new venture needs to redefine its competitive advantage. Beyond the area of entrepreneurship, it could also be an effective analysis tool to achieve better business model designs in well-established companies.",García-Gutiérrez I.; Martínez-Borreguero F.,Journal,Research Technology Management,2016-01-01,Universidad Carlos III de Madrid,Business model design ;  Business model innovation ;  Entrepreneurship
Embedding innovation in corporate DNA,"OVERVIEW: The ability to innovate at speed is not a luxury for today’s companies; it is a matter of survival. But in traditional corporate structures, there are seemingly countless business controls, applied universally, that work to defeat and slow innovation. IBM’s experience shows that it is possible to create a corporate culture in which compliance and innovation co-exist, and even support one another, allowing the company to create breakthrough innovations again and again.",Meyerson B.,Journal,Research Technology Management,2016-01-01,IEEE,Artificial intelligence ;  Cognitive computing ;  Complexity ;  IBM ;  Innovative culture
Forecasting innovation: Lessons from iarpa’s research programs,"OVERVIEW: The Intelligence Advanced Research Projects Agency (IARPA) is a research arm of the US intelligence community. IARPA research programs are undertaken by diverse teams drawn from industry and academia. One of IARPA’s bestknown programs is in the area of anticipatory intelligence, or forecasting. The lessons of that effort can be applied to the forecasting of science and technology. Most notably, the most accurate forecasts emerge from the averaging of forecasts that draw on a wide variety of data streams.",Matheny J.,Journal,Research Technology Management,2016-01-01,The University of Chicago,Forecasting ;  Government research ;  Intelligence advanced research projects agency
Technology competency evaluation of smes in the machine sub-sector by multi criteria decision making approaches,"Nowadays technology management as the discipline for almost all firms are related in this issue to seek new talent and skill for the firm competency. Main objective of technology management is to enhance competencies for creating or improving products, processes or services in the sector. This study offers an evaluation framework to examine dimensions of technology competency based on the management and technology capabilities for the manufacturing enterprises; process management, product competitiveness, information and communication technologies (ICT), marketing strategies, innovation and entrepreneurship and research & development (R&D). In this study, multi-criteria decision making methods are used to measure performances of manufacturing enterprises from machine sub-sector in Istanbul, Turkey. Fuzzy analytic hierarchy process (FAHP) approach is applied to determine the weights of the criteria. The criteria weights and responses of survey analysis (data) related with enterprises are used for VIKOR and TOPSIS methods to evaluate and rank the firms.",Bolukbas U.; Guneri A.,Conference Proceeding,"Uncertainty Modelling in Knowledge Engineering and Decision Making - Proceedings of the 12th International FLINS Conference, FLINS 2016",2016-01-01,Yıldız Teknik Üniversitesi,
The construction and practice of classified talent cultivation system combining with professional certification,"According to the idea of CDIO engineering education, this paper, combing with professional certification, makes training plan of Urban Rail Transit Vehicles Engineering direction in our school on the basis of research on universities at home and abroad. It strengthens the teaching of basic subjects and increases the weeks of practice link in the aspect of course offered to perfect undergraduate tutorial institution in the process of training. Besides, in the process of undergraduate education, it delegates different academic advisor forming the cooperative guidance of ideological and political instructors, professional tutor and academic advisor (Three mentoring) according to students’ willingness and potential, which can satisfy the requirements of students with different targets, needs and capabilities so that it helps realize classification of talent training. Allowing the students to participate in scientific research project and scientific and technological innovation activities of different levels and types, it improves students’ learning capacity, innovation capability, cooperation capability and engineering practical ability. Through application practice of class 104 of School of Machine-Electricity and Automobile Engineering, it proves that classification talent cultivation system has feasibility and promoting significance which achieved satisfied results.",Jianwei Y.; Aihua Z.; Yuanyuan Z.; Chunqing Z.,Journal,"Eurasia Journal of Mathematics, Science and Technology Education",2016-01-01,Beijing University of Civil Engineering and Architecture,CDIO ;  classified talent cultivation ;  course offered ;  practice step ;  professional certification
Dynamics of Smart Systems and Structures: Concepts and Applications,"Written by a team of experts that has been working together for several years in the context of a research network involving international institutions, this book brings several applications related to smart material systems such as vibration and noise control, structural health monitoring, energy harvesting and shape memory alloys. Furthermore, this book also provides basic knowledge on the fundamentals of smart material systems and structures. Consequently, the present title serves as an important resource for advanced undergraduate and graduate students. In addition, it serves as a guide for engineers and scientists working with smart structures and materials both with an application and basic research perspective. Smart material systems and structures represent a new paradigm which is increasing the capabilities of engineering systems. Adaptability and versatility are some important aspects related to such systems. In brief, research on smart materials is characterized by synergistically combining different physical features, such as mechanical, electrical, chemical, and magnetic. As a result, smart material technologies have a huge potential to enhance the performance of engineering structures opening unlimited opportunities to innovation and economic benefits.",Lopes V.; Steffen V.; Savi M.,Book,Dynamics of Smart Systems and Structures: Concepts and Applications,2016-01-01,"Universidade Federal de Uberlândia;Universidade Estadual Paulista ""Júlio de Mesquita Filho"";Universidade Federal do Rio de Janeiro",
Advanced model-based engineering of embedded systems,"The markets for embedded systems are characterized by high innovation pressure, steadily decreasing times to market, and the omnipresent need to reduce development costs. This trend is accompanied by the necessity of developing innovative products with greater functionality and more features that can be sold to customers. In the joint research project “Software Platform Embedded Systems XT” (SPES XT), a group of 21 partners from industry and academia came together to improve the engineering processes for embedded systems in the automation, automotive and avionic industry. In this chapter we give an introduction to the SPES XT modeling framework supporting the seamless model-based engineering of embedded systems and addressing core challenges in todays embedded systems engineering.",Pohl K.; Broy M.; Daembkes H.; Hönninger H.,Book,Advanced Model-Based Engineering of Embedded Systems: Extensions of the SPES 2020 Methodology,2016-01-01,Technische Universität München;Robert Bosch GmbH;Universität Duisburg-Essen;ARTEMIS Industry Association,
Innovative approach to the new technological developments,"The article is devoted to the experience in use of a fairly new organizational and methodological approach to working out and implementing engineering developments in practice of an enterprise, and to a way for accomplishing productive R&D despite of quite restricted resources available. When prospective R&D plans for OMZ-Foundry Manufacture Ltd. were developed, some contradictions were identified between the common practically used approaches to how R&D are conducted on one hand, and the modern demands and expectations to the resulted solutions on the other hand. The standard system of how current R&D are actually conducted often hinders organizations from using their potential in full scale. Restrictions and limitations of different nature, stipulated by lack of funds, laboratory equipment deficiency, high workloads of staff, extra administrative load associated with any unplanned action, etc., impede obtaining the best results. For these and other reasons, screening of different opportunities was done to seek ways for how to intensify innovations overtaking the mentioned restrictions, that the actual reality conditions impose. Finally, one comparatively rarely used approach was taken: use of consulting service enforcing the professional staff activity in different ways at once. Within day-to-day work in progress, an experiment was carried out for implementation of organizational and methodological innovations in interior R&D, with due regard to the actual manufacture process, and in real time mode. The approach all-inclusively combines professional knowledge and skills of the staff, specific professional multipurpose research in patent information, experience in counselling for solving technical problems, and enhancing creativity of the staff. The approach is targeted to intensification of the interior innovative process, phase-out of imports process, and enhancing quality of final achievements. The approach demonstrated its efficiency in R&D intensification at manufacturing process, and organizational and methodological innovative efficiency; and besides versatile progressive experience was obtained. The economic efficiency in actual production process is considered not less than well-known approaches, when for example staff is taught in TRIZ first, and with the following efforts in working out, proving and implementing results of training in the actual production process.",Akselrod B.; Chumakov V.,Journal,Chernye Metally,2016-01-01,OMZ-Foundry Manufacture Ltd.;Mekhanobr-Analyt Co.,Concept generation ;  Imports phase-out ;  Innovative technologies ;  Intellectual property ;  Invention environment ;  New developments ;  Organizational innovations ;  Patent researches ;  Problem solving ;  R&D; triz
Research on the Risks of International High-Speed Railway Projects Based on the FIDIC-EPC Total Price Contract,"Nowadays, Chinese high-speed railway companies have already developed the core technology of independent research and innovation of high-speed railway. However, domestic enterprises participating in the competition of international high-speed railway projects will encounter a variety of risks. Under the conditions of contract for FIDIC-EPC, the equilibrium allocation of mechanism is broken. Contractors take a lot of additional risks in the case of the higher contract's price paid by owners. Generally, the international high-speed railway projects use the FIDIC-EPC contract. Based on the angle of contractors, this paper has studied the main risks of high-speed railway projects on the basis of risk analysis. The countermeasures are put forward to deal with market risks, technical risks, exchange rate risks, implement-contract risks, and human resource risks for contractors. Moreover, building information modeling (BIM) system of integrated management of high-speed railway projects is put forward to strengthen the control for general contractors in order to reduce the losses of risks.",Ma G.; Luo H.; Zheng J.,Conference Proceeding,ICCREM 2016: BIM Application and Offsite Construction - Proceedings of the 2016 International Conference on Construction and Real Estate Management,2016-01-01,Shanghai University,
Literature Review on the Development of China's Construction Management Education and Teaching Research,"This paper emphasizes to explain the development of China's construction management education systematically based on the analysis on the literature referring to the policies, research reports, the curricular certification mechanism, talent training, teaching models and methodologies for past 20 years. The focus of engineering management education in China is analyzed and summarized from the aspects of talent cultivation, educational concept and model, theoretical and practical teaching, the development and innovation on the teaching models, the industrial and technological development, and the reform on the educational mind. The successful experience on the construction management education and the relative major construction were summarized and promoted through this literature study, as well as the weakness on the current construction management education and the existing talent cultivating mechanism were analyzed.",Li Y.; Lei F.; Li G.; Hung Z.; Wang T.,Conference Proceeding,ICCREM 2016: BIM Application and Offsite Construction - Proceedings of the 2016 International Conference on Construction and Real Estate Management,2016-01-01,Central University of Finance and Economics,
Robotics competitions and challenges,"This chapter explores the use of competitions to accelerate robotics research and promote science, technology, engineering, and mathematics (STEM) education. We argue that the field of robotics is particularly well suited to innovation through competitions. Two broad categories of robot competition are used to frame the discussion: human-inspired competitions and task-based challenges. Human-inspired robot competitions, of which the majority are sports contests, quickly move through platform development to focus on problem solving and test through game play. Task-based challenges attempt to attract participants by presenting a high aim for a robotic system. The contest can then be tuned, as required, to maintain motivation and ensure that the progress is made. Three case studies of robot competitions are presented, namely robot soccer, the UAV challenge, and the DARPA (Defense Advanced Research Projects Agency) grand challenges. The case studies serve to explore from the point of view of organizers and participants, the benefits and limitations of competitions, and what makes a good robot competition. This chapter ends with some concluding remarks on the natural convergence of human-inspired competitions and task-based challenges in the promotion of STEM education, research, and vocations.",Nardi D.; Roberts J.; Veloso M.; Fletcher L.,Book,Springer Handbook of Robotics,2016-01-01,School of Computer Science;Sapienza Università di Roma;Queensland University of Technology;Boeing Research and Technology Australia,Autonomous vehicle ;  Defense advance research project agency ;  Grand challenge ;  Humanoid robot ;  Unmanned aircraft
Imported entrepreneurs: Foreign-born scientists and engineers in U.S. stem fields entrepreneurship,"The STEM fields-science, technology, engineering and mathematics-are the source of tangible innovations in products and processes that help to spur economic growth. Though many of these advances may occur in established organizations, radical innovation has long been associated with entrepreneurial ventures. Several previous studies have shown that high-growth, high-tech STEM-based businesses in the United States are disproportionately founded by foreign-born scientists and engineers. However, recent data also suggest that immigrants' rate of participation in U.S. entrepreneurship is slowing. Policies that support nascent immigrant STEM entrepreneurs may also help to improve U.S. employment rates, economic productivity, and career satisfaction among new Americans and legal permanent residents. This report investigates several explanations for differences in STEM entrepreneurship between college-educated native-born and foreign-born workers. It also explores reasons for differences in entrepreneurial participation among foreign-born workers. These reasons may include: • Immigration status and visa eligibility, • Age of arrival in the U.S. (as a child versus as an adult), • Graduating from a U.S. or foreign institution of higher learning, and • Differences in cultural support for entrepreneurship across countriesof-origin. We also describe differences in aspects of job satisfaction by citizenship and immigration status, providing insight into the preferences and work experiences of high-skilled foreign-born workers in the U.S. labor force. Although we cannot identify with certainty the causes of recent observed declines in U.S. entrepreneurial participation among the foreign-born, our empirical results do suggest opportunities for policy and further research to help spur greater participation in the future.",Blume-Kohout M.,Book,Foreign-Born STEM Entrepreneurship: Participation and Differences with U.S.-Born Workers,2016-01-01,,
Partial order concepts in applied sciences,"This book illustrates recent advances in applications of partial order theory and Hasse diagram techniques to data analysis, mainly in the socio-economic and environmental sciences. For years, partial order theory has been considered a fundamental branch of mathematics of only theoretical interest. In recent years, its effectiveness as a tool for data analysis is increasingly being realized and many applications of partially ordered sets to real problems in statistics and applied sciences have appeared. Main examples pertain to the analysis of complex and multidimensional systems of ordinal data and to problems of multi-criteria decision making, so relevant in social and environmental sciences. Partial Order Concepts in Applied Sciences presents new theoretical and methodological developments in partial order for data analysis, together with a wide range of applications to different topics: multidimensional poverty, economic development, inequality measurement, ecology and pollution, and biology, to mention a few. The book is of interest for applied mathematicians, statisticians, social scientists, environmental scientists and all those aiming at keeping pace with innovation in this interesting, growing and promising research field.",Fattore M.; Bruggemann R.,Book,Partial Order Concepts in Applied Sciences,2016-01-01,Leibniz-Institute of Freshwater Ecology and Inland Fisheries;Università degli Studi di Milano-Bicocca,
Identifying tensions in the servitized value chain,"OVERVIEW: Servitization is recognized as an opportunity for manufacturing firms to harvest additional value by accessing new sources of revenue and expanding their reach up and down the value chain. It is a network activity, as it involves not just the servitizing firm but actors across the firm’s ecosystem. Most studies argue that servitization creates value for all network actors. However, service innovation activities may also result in the firm appropriating value from other actors, creating tensions in the network. Those tensions can undermine servitization efforts and destroy value for all participants. To avoid this outcome, firms must anticipate and manage tensions to create cooperative relationships with value chain partners. Through a series of semi-structured interviews with key actors at servitizing firms and their customers and intermediaries, we identified specific types and sources of tensions in the servitization process and explored how they might be mitigated or managed.",Jamie J.; Story V.; Zolkiewski J.; Raddats C.; Baines T.; Medway D.,Journal,Research Technology Management,2016-01-01,Alliance Manchester Business School;Manchester Metropolitan University;University of Liverpool;Aston University;Loughborough University,Business model innovation ;  Service innovation ;  Servitization ;  Value chain
Development of analytical thinking ability and attitudes towards science learning of grade-11 students through science technology engineering and mathematics (STEM education) in the study of stoichiometry,"The purpose of this study was to investigate the analytical thinking abilities and attitudes towards science learning of grade-11 students through science, technology, engineering, and mathematics (STEM) education integrated with a problem-based learning in the study of stoichiometry. The research tools consisted of a pre- and post-analytical thinking ability test, a science learning attitude test, classroom observations, student reflective journals, and semi-structured interviews. The findings indicated that STEM learning activities based on problem-based learning successfully developed analytical thinking abilities and attitudes towards science learning. Consequently, the students realized how important theories are, and were able to integrate their knowledge from various fields to solve problems and to create new innovations. About 80% of the students showed higher analytical thinking ability scores above the prescribed criterion of 70% of the full score. After learning, the scores of the students were higher than those before learning at a confidence level of 0.01. The attitudes towards science learning were higher than those before learning at a confidence level of 0.01. The successful activities of STEM started with offering knowledge to students through an inquiry-based process until they could construct the knowledge on their own. After that, the teacher initiated a problem situation and allowed each group of students to create a useful product adopted from the experimental results via integrating STEM knowledge to modify their creative works.",Chonkaew P.; Sukhummek B.; Faikhamta C.,Journal,Chemistry Education Research and Practice,2016-01-01,Kasetsart University;King Mongkut's University of Technology Thonburi,
Research on special purpose machinery - Scope and definition,"The industry of special purpose machinery is a significant driving force for innovation in Germany. Additionally, it has an impact on one of the key trends in engineering, the product individualization. In scientific literature current challenges in special machinery are rarely considered. A workup of the field is urgently required, in particular due to global customer demand. Customers demand a supply of individualized, high quality and inexpensive products or system solutions in continuously decreasing intervals. Following, a categorizing of special machinery and specific research fields are presented. Concluding, three research approaches are presented and classified in the product development process.",Pöschl S.; Helbig T.; Jacobi H.; Bauernhansl T.,Journal,WT Werkstattstechnik,2016-01-01,Fraunhofer Institute for Manufacturing Engineering and Automation IPA;Universität Stuttgart,
STEAM: Education and communication with Art at ATLAS and CMS,"Recent developments in science education policy and practice suggest that successful learning in the 21st century requires the horizontal connectedness across areas of knowledge by linking the arts and humanities with science, technology, engineering and mathematics (STEM) subjects. The rapidly increasing STEAM movement calls for arts integration into science teaching and learning to help school students develop skills that are necessary to thrive in an innovation economy. Education and outreach in highenergy physics are not an exception to these developments. This paper describes specific education and outreach initiatives by the ATLAS and CMS collaborations that use a cross-disciplinary approach to engaging the public and especially young people not only with the excitement of scientific research in particle physics but also with its positive technological and social externalities.",Paolucci P.; Alexopoulos A.; Hoch M.; Adam-Bourdarios C.,Conference Proceeding,Proceedings of Science,2016-01-01,"Istituto Nazionale di Fisica Nucleare, Sezione di Napoli;Organisation Européenne pour la Recherche Nucléaire;CNRS Centre National de la Recherche Scientifique;Osterreichische Akademie Der Wissenschaften",
Creativity and stem education: Paradox or praxis?,"Although most people think of the arts when they think of creativity, it is clear that creativity in the STEM (Science, Technology, Engineering, and Mathematics) fields is a key to innovation and economic prosperity. Yet, creativity is rarely addressed in STEM education, and few teachers are prepared to incorporate creative thinking activities into their STEM classes. Even STEAM, which adds the arts into the collection of Science, Technology, Engineering, and Mathematics, does not necessarily add creativity into the STEM areas themselves. Yet, individuals who are going to make a difference in a field must be able to think creatively and innovate, not just consume knowledge. We see several areas wherein creativity is a natural part of STEM content, process, and dispositions. For example, instruction in spatial skills, which are associated with achievement in mathematics as well as science, engineering, and technology, can boost both creativity and STEM achievement. Also, exploration of the role of the STEM studies in art and vice versa is another way to incorporate creative processes into instruction. Finally, the very important role of creative thinking dispositions, such as persistence in problem solving, is central to both creativity and STEM research. In this chapter, we examine how to emphasize creativity in STEM, and STEAM, and discuss how it can impact students’ interest and achievement.",Cramond B.; Gerow K.,Book,Creativity in Gifted Children,2016-01-01,University of Georgia;Founder Double Helix Steam School,
Advancing wood architecture: A computational approach,"In light of environmental challenges architecture is facing, wood is no longer regarded as outmoded, nostalgic, and rooted in the past, but increasingly recognized as one of the most promising building materials for the future. Recent years have seen unprecedented innovation of new technologies for advancing wood architecture. Advancing Wood Architecture offers a comprehensive overview of the new architectural possibilities that are enabled by cutting-edge computational technologies in wood construction. It provides both an overarching architectural understanding and in-depth technological information through built projects and the works of four leading design research groups in Europe. The projects presented include large scale, permanent buildings such as the ETH Arch-Tec Lab Building in Zurich, the Landesgartenschau Exhibition Hall near Stuttgart and the Boiler House in Hooke Park, UK, as well as, built research prototypes investigating additive robotic fabrication, folded plate structures and meteorosensitive building skins. Illustrated in full colour, the book showcases the latest technological developments in design computation, simulation and digital fabrication together with an architectural, engineering and manufacturing perspective, offering an outlook towards novel spatial and constructional opportunities of a material with unrivalled ecological virtues.",Menges A.; Schwinn T.; Krieg O.,Book,Advancing Wood Architecture: A Computational Approach,2016-01-01,Universität Stuttgart;Harvard Graduate School of Design;University of Pennsylvania,
Classification of Change-Related Ilities Based on a Literature Review of Engineering Changes,"As technical systems become more interconnected and the speed of innovation increases, the importance of engineering changes is on the rise. Several research works addressed how to increase the easiness of change in technical systems, but until a common terminology is established, ambiguity prevents an effective communication of knowledge and an adequate comparison of best practices. This paper reviews the literature on change-related lifecycle properties (the ""Ilities"") and proposes a unified vocabulary. Nine frameworks about change-related Ilities are analyzed in details; then, the main properties of engineering changes are highlighted. Finally, the article rearranges the content of the nine frameworks according to the engineering change properties and presents a method to identify unambiguously change lifecycle properties based on a distinction between key change features and secondary change features.",Colombo E.; Cascini G.; De Weck O.,Journal,Journal of Integrated Design and Process Science,2016-01-01,Politecnico di Milano;Massachusetts Institute of Technology,change propagation ;  changeability ;  innovation barriers ;  System lifecycle properties ;  technology infusion
Innovation and knowledge intensive business service firms: Hong Kong’s engineering consulting sector,"The purpose of this book is to investigate the innovation process in engineering consulting firms as a knowledge-intensive service sector. Extant literature in the resource-based view of the firm calls for empirical studies to illustrate the process of how human resource systems provide organizations with a competitive advantage. The key issue is on how the different elements of human resource systems interact. The evidence unveiled in this book does just that. Likewise, it has been suggested that resource systems as a source of a competitive edge should not be viewed as a static phenomenon. Sustained competitiveness requires an organization to constantly adjust itself according to the evolving market conditions. Such dynamic capability has been illustrated in cases within this book. On the other hand, literature on innovation studies indicates that new analytical approaches applicable to both manufacturing and service industries can be beneficial to future research in this field. The tactic adopted in this book can serve as a prelude to such an attempt.",Ma K.,Book,Innovation and Knowledge-Intensive Business Service Firms: Hong Kong's Engineering Consulting Sector,2016-01-01,The Education University of Hong Kong,
ATC weather knowledge & skills: A contributor to the General Aviation weather problem?,"Aviation weather continues to challenge General Aviation (GA) operations. The majority of weather related incidents that result in fatality occur within the GA community. Limited research has been conducted to investigate Air Traffic Control's (ATC) role within weather related emergencies. The purpose of this paper is to describe and discuss the role of ATC in the GA community within weather related incidents. This paper reviews aviation weather concepts, describes ATC's function during inadvertent meteorological conditions, identifies possible deficiencies and limitations pilots and ATC confront during meteorological related incidents, and suggests recommendations to mitigate ATC operating limitations. ATC challenges include a possible lack of aviation weather knowledge, insufficient practice on weather emergency scenarios, and a disadvantage in regards to weather equipment and tools. Recommended solutions to these challenges include innovation of weather products and technology and new ATC training protocols to accompany these technological advances.",King J.; Ortiz Y.; Blickensderfer B.,Conference Proceeding,Proceedings of the Human Factors and Ergonomics Society,2016-01-01,Embry-Riddle Aeronautical University,
"Me and my VE, part 4","Virtual environments, augmented reality, serious games, simulations, and other digitally mediated experiences are revolutionizing the way that we work, learn, and interact with people and systems. The employment of these technologies is driving innovation in research, training, education, evaluation, and various business endeavors. This session will provide a brief overview of some of the diverse uses of virtual environments (VEs) in an alternate demonstration format that leaves just over half of the session time for hands on, interactive demonstrations. Unlike most demonstration sessions, where possible, we encourage session attendees to personally interact with the demonstrations. The session will begin with demonstrators providing a brief description of their VE and how they've used it to address a unique need. At the conclusion of the description portion of the session, each VE will be set up at a demonstration station in the room, and session attendees are encouraged to engage with both the demonstrations for a hands on interaction with the VE and with the demonstrators to get more information about the development and use of the VE, and stimulate discussion on how the concepts, methods, and tools can be used to solve additional problems or business needs.",Strater L.; Frederick C.; Vaughn-Cooke M.; Bliss J.; Shah S.,Conference Proceeding,Proceedings of the Human Factors and Ergonomics Society,2016-01-01,"Embry-Riddle Aeronautical University;University of Maryland, College Park;Old Dominion University;Raytheon",
Exploring the adoption of telecommunication services by older adults,"With the expected growth of the population of Americans over the age of 65, service scientists and designers are developing systems including internet of things systems to assist older adults in remaining independent. Yet little is known about how older adults adopt new services. In this grounded research, the authors explored the adoption of telecommunication services including landlines and mobile services by older adults. This early research suggests that access to other systems, population density and fit with the norms of a social network may be promising factors in future research in telecommunication service adoption. This study addresses the gap that current innovation adoption theory has not adequately explained adoption of service innovations by older adults. Future research opportunities exist for human factors researchers in the area of service adoption by older adults.",Grego-Nagel A.; Rys M.,Conference Proceeding,Proceedings of the Human Factors and Ergonomics Society,2016-01-01,Kansas State University,
Smooth moves: Shooting performance is related to efficiency of rifle movement,"Software innovations at our laboratory have made novel measures of shooting performance available to researchers, even when the data comes from a fielded military firearms training simulator not designed for research. This study analyzed specific patterns of rifle handling and control to determine how they affected reaction time and accuracy among shooters of differing skill levels. The results indicated the skilled shooters employed smoother and more efficient rifle movement while aiming than less-skilled shooters. While shooters know that trigger control and sight picture are important, this study confirms that skilled shooting is also influenced by the efficiency of the rifle movements that immediately precede the shot.",Lawson B.; Ranes B.; Thompson L.,Conference Proceeding,Proceedings of the Human Factors and Ergonomics Society,2016-01-01,Ford Foundation;U.S. Army Aeromedical Research Laboratory,
