Title,Abstract,Author,Aggregation_Type,Publisher,Publication_Date,Institutions,Keywords
"Linguistic and cultural rights in steam education: Science, technology, engineering, arts, and mathematics","The premise for this chapter is that the integration of African languages into the teaching of Science, Technology, Engineering, and Mathematics (STEM) subjects is an imperative and will make education more accessible and creative at all levels. This chapter provides tools and strategies for organizing and managing interdisciplinary learning and teaching based on successful collaborations between applied linguists, human rights advocates, STEM researchers, practitioners, and artists in the fields of Arts and STEM subjects, which creates the acronym STEAM. Through a literature review and collaborative works, this chapter will address how the learning of STEM can be improved through acknowledgment of local languages and cultural context by inserting an “A” for Arts in STEM. This will be demonstrated with cases from Africa with a focus on Tanzania, Nigeria, and Malawi. Based on contributions from educators, scientists, scholars, linguists, and artists from these countries and around the world, this chapter will highlight how we can demonstrate teamwork and collaboration for innovation and creativity in the field of STEAM subjects in classrooms and beyond. Drawing language and cultural perspectives into educational models can make Science and Mathematics learning more accessible. For example, recognizing the cultural and historical evidence on the relevance of ethno-mathematical principles is important in establishing an egalitarian connection to STEAM subjects. This can best be accomplished through a model, which accommodates language and Arts as means to demystify Science and Mathematics and to bridge the separation of Mathematics from the contexts of everyday experience. Education should be viewed as the Art of dealing with cultural encounters. This chapter reflects on the core of human rights education using local languages and local knowledge through the Arts as a tool for teaching human rights in school, bringing to light questions on diversity, environmental issues, as well as power relations between non-dominant (minority) and dominant (majority) segments of the society based on a renewed pedagogy. This chapter will be based on cutting-edge research and elaborates on how to approach novel methodologies in the production of curriculum for Linguistic and Cultural Rights through STEAM education. I conclude that for better learning in the twenty-first-century literacies, implementing local languages and local knowledge in education, integrating approaches from the Arts, will improve the learning and teaching of STEM subjects. STEAM should be given the status of a right in education for multilingual, multicultural, and sustainable development in Africa.","Babaci-Wilhite, Zehlia",Book,The Palgrave Handbook of African Education and Indigenous Knowledge,2020-01-01,"University of San Francisco;University of California, Berkeley;San Jose State University",Africa local languages ;  African language education ;  African languages ;  Indigenous knowledge ;  Linguistic and cultural rights curriculum ;  Linguistic rights in education ;  Local knowledge ;  Multicultural education ;  Steam ;  STEM ;  Sustainable development
Arts and artist,"In work such as presented herein one can ask what the art is; who is the artist…. when is it art – why it’s art (Brooks 2019)? Truly international research is presented in that delegates working across national divides and diverse forms are represented. This section closes the ArtsIT contribution and leads into the Design, Learning, and Innovation sections of this book.","Brooks, Anthony L.;Brooks, Eva",Book Series,"Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST",2020-01-01,Aalborg University,Art ;  Artist ;  Design ;  Experiences ;  Experiences ;  Games ;  Inclusion ;  Installation ;  Ludo ;  Narrative ;  Play
"Methodological innovation and learning approaches in university students: A case study of the commercial engineering degree at the Universidad Catolica del Norte, Chile","This research aims to analyze the incidence of methodological innovation in the learning approaches of students enrolled in the commercial engineering degree at the Universidad Catolica del Norte (Antofagasta, Chile). The study uses a quasi-experimental methodological design without a pre-test and with a quasi-control group. A design and implementation of the active methodologies in the administration subject is first generated in two consecutive cohorts. Then, an evaluation is performed using an adapted and validated R-SPQ-2 (Study Questionnaire Process). The results showed a significant increase in the adoption of a deep learning approach between the second cohort students. These students benefited from the planning of active methodologies that were adjusted using the diagnosis from their first experiences. It is concluded that the significant increase observed occurs in the subscale of deep strategy.","Pezoa-Fuentes, Claudia A.;Mercado-Guerra, Javier L.",Journal,Formacion Universitaria,2020-01-01,Universidad Católica del Norte,Administration ;  Learning approaches ;  Methodological innovation ;  University teaching
A machine learning approach to predict movie revenue based on pre-released movie metadata,"With the growth of the movie industry, it is becoming increasingly important for the stakeholders to get an idea about the probable profit made by the movie in the box office. In fact, among movies produced between 2000 and 2010 in the United States, only 36% had box office revenues higher than their production budgets, which further highlights the importance of making the right investment decisions. To address this issue, different machine learning algorithms like Logistic Regression, Support Vector Machine (SVM) and Multi Layer Perceptron (MLP) are used in this study to predict the box office return of a movie based on the data available before the release of the movie. The models use 35 movie parameters from 3200 movies as inputs to predict the profit made by a movie and classify the success of a movie from ""flop"" to ""blockbuster"" based on the generated revenue. An analysis of different machine learning architectures is also presented in this research. Finally, a system is proposed that produces comparable results with existing researches in this field and it can predict the profit generated by a movie with a ""one class away"" accuracy of 85.31% without using any sales information. © 2020 Quazi Ishtiaque Mahmud, Nuren Zabin Shuchi, Fazle Mohammed Tawsif, Asif Mohaimen and Ayesha Tasnim. This open access article is distributed under a Creative Commons Attribution (CC-BY) 3.0 license. © 2020 Taiwan Association of Engineering and Technology Innovation.","Mahmud, Quazi Ishtiaque;Shuchi, Nuren Zabin;Tawsif, Fazle Mohammed;Mohaimen, Asif;Tasnim, Ayesha",Journal,Journal of Computer Science,2020-01-01,Shahjalal University of Science and Technology,Activation functions ;  Binary features ;  Continuous-valued features ;  KNN ;  Linear kernel ;  Logistic regression ;  Multi layer perceptron ;  Polynomial kernel ;  RBF kernel ;  Support vector machine
When tough times make tough designers: How perplexing experiences shape engineers’ knowledge and identity,"In this paper, we frame design as a learning process where discomfort abounds, and through the process, engineering designers iteratively reconstruct their knowledge and identity. Design and design thinking require very different kinds of cognition and behavior than engineering science. How engineers deal with their cognitive and epistemic biases while navigating sociotechnical complexities in design is a research topic that has been extensively investigated. Yet, much focus is on its know-how, leaving the actual experiences of knowledge development an underexplored domain. To reveal the internal experiences of designers, we conducted a longitudinal qualitative psychology study at a one-academic-year-long engineering design innovation course. Based on the empirical work, we theorize about a psychological phenomenon of designers stretching their mind in discomfort and confusion – perplexity. Each micro-activity of designers’ reshaping of design knowledge and identity is conceptualized as a four-stage ‘‘Death Valley’’ of unlearning and reframing: schema incongruence, cognitive dissonance, pattern recognition, and schema resolution. We unfold how the emotional, cognitive and motivational components of the process are qualitatively different from other processes through which engineers fail to develop design knowledge in schema-incongruent situations. In the end, we discuss the potential value of inducing disturbances for learning, and draw implications for how to better construct engineering students’ learning experiences.","Ge, Xiao;Leifer, Larry",Journal,International Journal of Engineering Education,2020-01-01,Stanford Engineering,Cognitive growth ;  Design innovation ;  Design knowledge ;  Educational psychology ;  Engineering design ;  Engineering education ;  Identity work
CraCking the culture code: A tri-level model for cultivating inclusion in organizations,"As modern societies become increasingly diverse, organizations have a vested interest in learning how to foster inclusive workplace cultures. The value of inclusion is particularly pronounced in science, technology, engineering, and math (STEM) where innovation is enhanced when organizations can maximize the intellectual contributions of diverse teams. Despite these strengths of diversity and inclusion, women remain underrepresented in many STEM fields and those who train in STEM often cite workplace culture as a reason they leave. Social psychology is uniquely positioned to understand the key components of workplace culture and to design and test interventions that might foster a more inclusive culture for women in STEM. In this chapter, we consider three-interrelated levels of workplace culture: the institutional, individual, and interpersonal. We review research that examines subtle cues to exclusion that women in STEM experience at each of these levels. We also explore evidence that interventions might successfully target one or more levels to cultivate a more inclusive culture for women and other devalued groups.","Schmader, Toni;Bergsieker, Hilary B.;Hall, William M.",Book,Applications of Social Psychology: How Social Psychology Can Contribute to the Solution of Real-World Problems,2020-01-01,University of Waterloo;The University of British Columbia;Brock University,
"Initiatives & Strategies for enhancing industry institute interaction (III): Practices at Birla Vishwakarma Mahavidyalaya (BVM), Vallabh Vidhyanagar, Gujarat, India","The developments at various fields of technologies are due to the contribution of both industry and academia of the country and India is playing a major role in the rapid change of technology. The current problems of the society can be meet by the industry and institution by working together for the new creations. Producing skilled, globally competent professionals through quality technical education and to prepare them for immediate employment should be goal of any technical institute. To produce capable graduates ready for the industry, it is the need to know the requirements of the industries through a sustainable model industry-institute interaction and engraving best practices to arrive with desired outcome. Hence, a better and vibrant mechanism with strategic action to bridge gap is absolute need. To build good bond between both of them, to maintain trust between two pivots can be defined through a formal and most common process of entering to MoU between institutes with the industries is adopted by most of the organizations across the globe. This research paper describes the several types of activities in context to interactions between an industry and institute maintained in BVM addressing to present global perspective. The various Ingenuities& Approaches, types of exchanges of academic institute for industry are discussed in details. Impact of III has resulted in more innovation and more placement. Industry and Institute together playing a vital role in the development of the nation.","Patel, Indrajit;Shah, Jagruti",Conference Proceeding,Procedia Computer Science,2020-01-01,Birla Vishvakarma Mahavidyalaya Engineering College,
Current state of research in application of disruptive technologies in engineering education,"Disruptive innovation technologies have made their way in the field of academia during the past few years. A plethora of literature exists investigating the applications of various disruptive technologies in the field of engineering education. The directions for future research however are still obscured by the copious amount of literature having split opinions and conflicting results which necessitates a review of current state of the research. This paper clarifies the underlying concept of the theory. The authors then critique and summarize the research on present state of implementation mainly focusing on the field of engineering education. The future scope for the research is also discussed keeping in the mind the upcoming new technologies such as mobilecomputing, wearable technologiesand internet of things combined with machine learning.","Siddhpura, Arti;Indumathi, V.;Siddhpura, Milind",Conference Proceeding,Procedia Computer Science,2020-01-01,Engineering Institute of Technology,Artificial Intelligence ;  Augmented Reality ;  Disruptive Technologies ;  Engineering Education ;  MOOCs ;  Virtual Reality
Peace engineering consortium: Outcome of the first global peace engineering conference,"The creation of the Peace Engineering Consortium is an outcome of the First Global Peace Engineering Conference, held November 2018 in Albuquerque NM, USA (www.weef-gedc2018.org). A team of conference participants are collaborating to develop the Peace Engineering Consortium. That is, to define and implement its charter, identify initiatives and preliminary activities, and continue to identify definitions of what Peace Engineering (PEng) - or Engineering for Peace - is. PEng is a call for action, in a new mindset not only for engineering, but for all existing and future disciplines to address global challenges. Current activities are: ? Curricula and content - Members are collaborating to define, create and share curricula for undergraduate minors, professional certificate programs and graduate work; Creating experiential laboratories with industry and practitioner partners; Facilitating information exchange and the symmetry of information/knowledge through globally accessible digital libraries; Incorporating engineering diplomacy, diversity and cultural awareness (including the arts, music and language) into the practice for peacebuilding, peacemaking and peacekeeping. ? Research and Development - The group is focused on collaborations, both domestic and international, and internal initiatives that advance the state of Peace Engineering. Key areas of focus have been developing metrics, data models, analytics, visualization and prediction. Some key initiatives include developing a modelling and visualizing conflict, Peace Data Standard, and pollution mitigation. ? Entrepreneurial and Economic Development - The consortium is pursuing entrepreneurial activities in peace technology. It has been invited to produce a special edition on Peace Engineering and Innovation in the high impact Technological Forecasting and Social Change journal. ?Events - In its charter year, the consortium organized a summer institute at The Hague and Peace Engineering workshops in Colombia - both models for future global workshops. ? Case Studies - Members are compiling and publishing case studies and collaborating with US National Laboratories, industry, and governments to create scalable Peace Engineering case studies.","Jordan, Ramiro;Amadei, Bernard;Hughes, Joseph;Koechner, Donna;Nelson, Mark;Olson, Mira;Quihuis, Margarita;Rose, Madeline;Tangorra, James;Agi, Kamil",Conference Proceeding,Procedia Computer Science,2020-01-01,"The University of New Mexico;Drexel University;University of Colorado Boulder;GINET, LLC NM;Alliance for Peacebuilding;Peace Innovation Lab;SensorComm Technologies, Inc.",Consortium ;  Global challenges ;  Peace Engineering ;  Peace technology ;  Unintended consequences
Changing paradigms of engineering education - An Indian perspective,"VUCA (Volatile, uncertain, complex and ambiguous) characterize the engineering education scenario. Engineers form the backbone of any country's economy. Around 25% of the world's engineers are in India but it lags behind in research and innovation. At the global level, engineering education is experiencing a paradigm shift from teacher-centric to student-centric teaching- learning process, content based education to outcome based education, knowledge seeking to knowledge sharing classrooms, teachers to facilitators, traditional engineering disciplines to interdisciplinary courses, chalk and board (lecture based) learning to technology driven learning and the list goes on. But in India, still conventional teaching - learning practices with little practical training is adopted in many institutions. This is shown by the fact the Indian institutions still struggle to make a position in world ranking with few exceptions. A country which pioneered in engineering, medicine, arts and music etc. in ancient era, suffers major setbacks in technical education. Hence this study attempts to analyse the perception of stakeholders, viz. students, parents, academic faculty and industry, on engineering education and the future of engineering education. Focus group consultations with select group of respondents were carried out. The results were analysed which showed that the students perceive positively on engineering education but at the same time are apprehensive about the position of engineers in the society. Parents' perception towards engineering is solely on the job opportunities but the faculty members opined changes in the mindset of students and the impact of social media on general attitude. Industries expressed lack of employable engineers and lack of skills in new age technologies. Overall the respondents favoured the introduction of new and multidisciplinary courses to meet future demands.","Pavai Madheswari, S.;Uma Mageswari, S. D.",Conference Proceeding,Procedia Computer Science,2020-01-01,RMK Engineering College,Employability ;  Engineering education ;  Focus group consultation ;  Teaching learning process ;  Technology
An integrated model for improving the performance of engineering institutes under multiple external and internal disruptions,"In the last sixty years many affiliated and autonomous colleges, and national institutes have faced a large number of external and internal disruptions, campus unrest, disputes, court cases and even punishment to the Chief Executive Officers (CEOs). Many disruptions are due to multiple external controls from central and state governments, affiliating universities, councils (AICTE and Governing Councils), commissions (UGC, and other Commissions) and authoritative politicians. All these disruptions resulted in low performing institutes. This further aggravated due to improper selection of the CEOs of the institutes/ universities, and chairpersons of the Board of Governors. A qualitative research has been undertaken to critically review the state of affairs and suggest strategies, models and solutions to overcome the multiple disruptions through quality circles constituted as a part of faculty development programs on institutional development, leadership and innovation. A four- stage model has been developed. In the first stage the external disruptions have to be minimized, in the second stage the internal disruptions are to be eliminated, in the third stage establishing facilitating centers for rapid transformation, and a fourth stage for implementing transformation initiatives are to be done. Without implementing the three stage reforms, the desired transformations may not be achieved.","Vedhathiri, Thanikachalam",Conference Proceeding,Procedia Computer Science,2020-01-01,,Absence of positive external controls ;  Multiple disruptions ;  Problems in affiliation ;  Shortage of funds ;  Unique model for the growth of Indian engineering education ;  Weak internal controls
The new engineering education in China,"Under the background of accelerating new industrial revolution, China's higher engineering education is in urgent need of cultivating a group of innovative talents in engineering science and technology. In order to improve the quality of engineering education, China proposed the “new engineering research and practice project” in June 2017. This study attempted to adopt systematic review based on 207 projects of engineering superior universities in China's new engineering research and practice project for text analysis, and discovered the common key issues such as mechanism issues, ability issues and discipline issues that are concerned in existing projects. The research findings are as follows: (1) The commonness of construction schemes is emerging. In terms of mechanism construction, the mechanism of collaborative education receives the most attention, while the talent ability pays more attention to the cultivation of soft ability; (2) The overall design of the projects are somewhat lacking innovation and features, and certain construction schemes are similar, failing to effectively combine the advantages of universities and disciplines to serve local industries and truly show its characteristics; (3) Most of the construction plans are aimed at the transformation of traditional disciplines, and there is little construction of corresponding disciplines for certain national key industries.","Shen, Jinlu;Li, Tuoyu;Wu, Mingchuan",Conference Proceeding,Procedia Computer Science,2020-01-01,"School of Public Affairs, Zhejiang University;Zhejiang University",China ;  New Engineering Education ;  Systematic Review
Disrupting engineering education: Beyond peace engineering to educating engineers for justice,"Engineering education outcomes as prescribed by the Accreditation Board of Engineering and Technology comprise technical and scientific student educational outcomes as well as “soft skills”. The scientific and technical outcomes ensure that engineering graduates possess the requisite science, math, engineering and technology skills and capabilities that will enable them to practice competently in their disciplinary engineering profession with technical, scientific and engineering rigor. Soft skills, on the other hand, which are being increasingly emphasized as critically necessary for engineering graduates to be employable and successful in the professional workspace, focus on teamwork, communication, ethics, global awareness (including social, economic, environmental and global impacts of engineering), and lifelong learning. In this essay, we posit that migrating engineering education towards “peace engineering” not only requires that faculty place increased emphasis on these soft skills, but also needs the incorporation of true impact analyses - much like an Environmental Impact Assessment - on the social, environmental and economic impacts of the solutions that students develop to engineering projects and problems. This impact analysis must go beyond an assessment of those areas mentioned in the conference's informal definition of “peace engineering”, which identifies components including “…promotion of prosperity, sustainability, social equality and diversity, culture of equality, ethics, innovation and entrepreneurship.” While these issues are critically important for promoting and supporting an ethos of peace engineering, we suggest that they will have minimal impact unless the thinking and analyses extends to focus on justice, extending the justice paradigm from civil, social and environmental justice to include energy justice, resource justice, information justice and technology justice. Exposing engineering students to these concepts and ideas and incorporating the notion of justice into the impacts of technology research, development and implementation will move us from a “war” based socio-technological configuration to a global peace engineering agenda that might actually move us towards engineers educated to transform their world for peace and justice.","Tharakan, John",Conference Proceeding,Procedia Computer Science,2020-01-01,College of Engineering and Architecture,Engineering Education ;  Justice ;  Peace ;  Technology
Development of diverse global educational leaders through learning organization concepts of faculty engagement,"India is known for conducting global programs in the seventh century through various ancient Institutes like Nalanda University. This due to solving the problems as and when they arise. This is the core of learning organization. The faculty of TTTI Chennai used this concept to plan and offer diverse global faculty development programs without any mandate. Since 1979, Technical Teachers Training Institute (TTTI) Chennai, India [now renamed as National Institute of Technical Teachers Training and Research (NITTTR)] conducts diverse faculty development programs through mastering learning organization concepts and successfully completed Asian Development Bank Program, UNESCO's Asia and Pacific Educational Innovation for Development, UNDP, Government of India's Indian Technical and Economic Cooperation (ITEC), Special Commonwealth Assistance for African Program (SCAAP), Technical Cooperation Scheme (TCS) under Colombo Plan, and Indian Council for Cultural Relations (ICCR). This learning organization method helped the institute to launch radical innovations in human resources development. The programs are evaluated every year based on the feedback from the participants. The life changing program is composed of Need Based Courses, Path to Mastery, Planning High Value Project based on the Research and Presentation of the Outcome to the peers through a Seminar, and improving the programs for implementation. These programs provided needed faculty competence to assist the developing countries in Africa, Asia, Europe, Central and South America and Oceania. The disruption due to shortage of trained faculty was overcome to a certain extent. Further innovative postgraduate program in human resource development [ Master of Technology in Human Resource Development [M. Tech. (HRD)], and interdisciplinary doctoral program in Engineering Education, Ph.D., have been established. There is a need to focus on “learning organization model” for decentralization, empowerment and delegation of decision - making authority to the high performing faculty teams.","Vedhathiri, Thanikachalam",Conference Proceeding,Procedia Computer Science,2020-01-01,National Institute of Technical Teachers Training and Research,Faculty development ;  ICCR ;  Interdisciplinary medium- term programs ;  ITEC ;  Learning organization ;  SCAAP ;  TCS ;  Transformation
Exploring the adoption of digital technology at the different phases of construction projects in South Africa,"The study aimed at having a review of the adoption of digital technologies in the South African construction industry with particular emphasis on the awareness of the various digital technological innovations, their applicability at the different stages of construction processes and the extent of usage at the different stages was equally considered. The research area for the study is Gauteng Province, South Africa, while quantitative approach was deployed with the aid of questionnaire survey. Respondents for the study are construction professionals comprising of Architects, Quantity Surveyors, Builders and Engineers. Analysis was carried out with appropriate statistical tools. Findings from the study revealed that Internet of Things (IoT) and Sensors are the digital technologies mostly deployed in construction processes, while generally there is a low adoption of digital technologies for construction projects. Equally revealed is that the design/engineering phase has the highest level of awareness and usage of digital technologies among the different phases of construction projects. Conclusively, the study emphasized the need for the adoption of digital technology at all the phases of construction projects as the potential benefits to be accrued are immense.","Ikuabe, Matthew;Aghimien, Douglas;Aigbavboa, Clinton;Oke, Ayodeji",Conference Proceeding,Proceedings of the International Conference on Industrial Engineering and Operations Management,2020-01-01,University of Johannesburg,Construction industry ;  Construction phases ;  Digital technologies ;  South Africa
"10th Annual International IEOM Conference, IEOM 2020","This proceedings contains 318 papers. IEOM Society International focus on the latest developments and advancements in the fields of Industrial Engineering and Operations Management. The conference topics covering industrial issues/applications and theoretical research, which include: Artificial Intelligence; Automation and Control; Business Management; Case Studies; Construction Management; Cyber Security; Data Analytics and Big Data; Decision Sciences; Defense; Design and Analysis; E-Business/E-Service; E-Manufacturing; Energy; Engineering Education; Engineering Management; Entrepreneurship and Innovation; Environmental Engineering; Financial Engineering; Healthcare Operations and Healthcare Engineering; Human Factors and Ergonomics; Industrial Management; Industry 4.0; Industry Best Practices; Information Technology; Inventory Control; IoT; Lean Six Sigma; Logistics; Maintenance Services; Manufacturing; Modeling and Simulation; Operations Excellence; Operations Management; Operations Research; Product Lifecycle Management (PLM); Production Engineering; Production Planning and Management; Project Management; Quality and Reliability; Service Engineering and Service Management; Supply Chain Management; Sustainability; Systems Dynamics; Systems Engineering; Technology Management; Transportation and Traffic; Waste; Work Design, Measurement and ISO, etc. The key terms of this proceedings include Building Information Modelling (BIM), artificial intelligence technique, airline disruption management, vehicle routing problem, SWOT analysis, offshore wind power systems, Analytical Hierarchy Process (AHP), nonlinear regression analysis, Military Camouflage designs, portable electromagnetic radiation protective.",,Conference Proceeding,Proceedings of the International Conference on Industrial Engineering and Operations Management,2020-01-01,,
Available Technologies: Web Design for Technology Transfer from Public Education and Research Institutions,"Universities and public research centers have been looking for ways to transfer technologies created in their research activities to companies that promote business and innovation. One of the strategies adopted is to provide technology licensing opportunities via the web. There are several studies in the literature that indicate the potential of the web for technology transfer and others that point out limitations, given the complexity of the technology market. This article investigates websites with technologies available for business at universities and public research centers in order to propose a classification of these sites based on design attributes and to identify aspects relevant to the users’ experience. Twenty public institutions of reference that occupy the first places in the international ranking of quality of presence on the web were considered for analysis. Based on this analysis, we propose a classification of websites composed of three types: proactive transactions, interactive search tools, and low interaction. The findings indicate widespread use of the web for the dissemination of technologies - all institutions have at least one website with patents or business inventions. The findings also suggest that proactive functionalities, quality of search engines, transactional resources and technology aggregators are relevant aspects for the users’ experience.","Nascimento Medeiros, Daniel;Tiradentes Souto, Virgínia",Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2020-01-01,Universidade de Brasília,Innovation ;  Internet marketplaces for technology ;  Patent portfolio ;  Technology transfer portals ;  Web design
Methodology for Assessing Canadian Oil Sands Recoverable Resources,"Canadian oil sands resources have been developed on a considerable scale, and many oil companies have expanded their business to this new area. How to reasonably evaluate their recoverable resources is the premise for a project success. Taking an oil sands project as an example, recoverable bitumen of a oil sands project was calculated. Firstly, describe the geological characteristics of the area, complete necessary maps. Then prepare basic data for oil sands recoverable resources assessment. Thirdly, determine the distribution model and value of drainage area per well, EUR and drilling success rate, etc, analogized to the surrounding development areas and combined with research of the contract area. Finally, run the Monte Carlo simulation and get recoverable resources in the area. Cognition and conclusion: The geological and sedimentary characteristics of sandstone reservoirs hosted by oil sands are the basis for identifying sweet spots and non-sweet spots. Regional geological study of evaluation area, detailed geological and engineering evaluation of developed areas have a great impact on developable segment identification of oil sands reservoir and the rationality of resources evaluation. On basis of above solid work, it provides a solid foundation, objective parameter selection and reasonable result probability method for evaluating recoverable bitumen in a oil sand project. Innovation: Based on the geological study, combined with the data analysis of developed area, the sweet spots and non-sweet spots are depicted, and recoverable resources of oil sand are calculated by a probability method.","Shao, Xin jun;Yi, Yan jing;Fa, Gui fang;Li, Zhi yu",Book Series,Springer Series in Geomechanics and Geoengineering,2020-01-01,China National Petroleum Corporation,Oil sands ;  Probabilistic methodology ;  Recoverable resources
"22nd International Conference on Human-Computer Interaction, HCII 2020","The proceedings contain 185 papers. The special focus in this conference is on Human-Computer Interaction. The topics include: Design Aid of 3D Wire Art Using 3D Models; impression Estimation Model for Clothing Patterns Using Neural Style Features; study on the External Ear Size of Chinese Minors for Product Design; designing a New Interactive Outdoor Light Installation for a Recreational Urban Trail; an Evaluation Model of Commercial Ring Designs from Cognitive and Emotional Aspects Based on the Quantification Theory I; product Innovation Redesign Method Based on Kansei Engineering and Customer Personality Type; consumers’ Digital Capability and Demand for Intelligent Products and Services; A Study on Oral Health Care System Designing for the Middle-Aged Based on SAPAD-PCA; a Study on Biometric Authentication and Liveness Detection Using Finger Elastic Deformation; human Error in Information Security: Exploring the Role of Interruptions and Multitasking in Action Slips; development of Behavior-Based Game for Early Screening of Mild Cognitive Impairment: With the Plan for a Feasibility Study; PISA: A Privacy Impact Self-assessment App Using Personas to Relate App Behavior to Risks to Smartphone Users; understanding the Impact of Service Trials on Privacy Disclosure; attention! Designing a Target Group-Oriented Risk Communication Strategy; cyber Trust in the Norwegian Online Flea Market: An Ethnographic Study on Fraud; improving the Training Materials of Information Security Based on Cybersecurity Framework; neither Do I Want to Accept, nor Decline; Is There an Alternative?; emergence of Human-Centric Information Security – Towards an Integrated Research Framework; imitation-Resistant Passive Authentication Interface for Stroke-Based Touch Screen Devices.",,Book Series,Communications in Computer and Information Science,2020-01-01,,
"AHFE Virtual Conference on the Human Side of Service Engineering, 2020","The proceedings contain 44 papers. The special focus in this conference is on Human Side of Service Engineering. The topics include: Methodological reinforcements: Investigating work through trace data and text; architecture and its multifaceted roles in enabling value co-creation in the context of human-centered service design; value co-creation as the core of service innovation: Impacts of a case study of a fully digitized health insurance company; improving the user experience for healthcare professionals using a conversational agent to complete business intelligence analysis; design principles for health service innovations: Nudges from the ibm health records service platform; a conceptual framework for workforce management: Impacts from service science and s-d logic; microfoundations for building systems of engagement: Enable actor engagement using service dominant architecture; analyzing the role of artificial intelligence in the development of human-centered service; predicting future accident risks of older drivers by speech data from a voice-based dialogue system: A preliminary result; consume less, create more – digital services in the context of sustainability; predictive analytics and the return of “research” information to participants; the use of digital technologies and the transformation of work in a hemodialysis clinic; thoughts on design education’s future; locked out: Engaging design students in ux and access design processes to address homelessness in los angeles; a new approach for experience design education: Developing conceptual framework with storytelling; creating socially conscious designers through the lens of empathy; mitigating misinformation: Using simulations to examine the effectiveness of potential strategies; typology-based analysis of artificial intelligence in service companies.",,Book Series,Advances in Intelligent Systems and Computing,2020-01-01,,
Embedding ethics in human factors design and evaluation methodologies,"Methodologies are required to enable the active translation of ethical issues pertaining to the human and social dimensions of new technologies, in a manner that considers the diversity of practices across research and innovation and commercial research projects. This paper presents a new methodology for embedding ethics assessment in human machine interaction (HMI)/human factors (HF) design and evaluation activities.","Cahill, Joan",Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2020-01-01,Trinity College Dublin,Emerging technologies ;  Ethics ;  Human factors ;  Impact assessment ;  Responsible research & innovation ;  Societal impact
Research approaches to service innovation: Organizational perspectives,"With the evolution of the world economy from manufacturing and goods to a services context, the focus of researchers and businesses alike has shifted to building an understanding of how to foster service innovation. Design techniques, such as design thinking, have been utilized to engage customers in service co-creation to shape their service engagement for maximum benefit and to introduce new ideas and innovative approaches. This paper focuses on research approaches to study service innovation in commercial organizations, and findings from those experiences. Insights related to data and methods, organizational ecosystems, customer interactions and employee engagement will be discussed, with particular focus on how these impact service innovations.","Anderson, Laura C.;Lyons, Kelly;Sawatani, Yuriko",Book Series,Advances in Intelligent Systems and Computing,2020-01-01,NUCB Business School;University of Toronto;IBM Research - Almaden,HSSE ;  Human side of service engineering ;  Service design ;  Service innovation
Advancing a ‘Human Factors & Ethics Canvas’ for New Driver Assistance Technologies Targeted at Older Adults,"Automated driving solutions represent a potential solution to promoting driver persistence and the management of fitness to drive issues in older adults. This paper reports on the application of a ‘Human Factors & Ethics Canvas’ and associated methodologies, to support the preliminary specification of an ethically responsible solution for a new driver assistance system. The proposed driving assistance solution has emerged from an analysis of certain ethical principles in relation to the goals and needs of specific older adult drivers (i.e. personae) in different situations (i.e. scenarios). The driving solution is designed to optimize the abilities and participation of older adults.","Cahill, Joan;Crowley, Katie;Cromie, Sam;Doyle, Ciaran;Kenny, Eamonn;Kay, Alison;Gormley, Michael;Hermann, Sonja;Hever, Ann;Ross, Robert",Book Series,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2020-01-01,Technological University Dublin;Trinity College Dublin;University of Limerick,Automated driving ;  Ethics ;  Fitness to drive ;  Human factors ;  Research & innovation ;  Successful ageing ;  Wellbeing
