Title,Abstract,Author,Aggregation_Type,Publisher,Publication_Date,Institutions,Keywords
Advancing Extended Reality Teaching and Learning Opportunities Across the Disciplines in Higher Education,"The emergence of Extended Reality (XR) technologies in diverse fields, along with research demonstrating opportunities for innovation in teaching and learning, warrants further exploration. However, investigation into the supports required by instructors for experimentation, design, and deployment of XR technologies is needed. This study explores the benefits and challenges of XR technologies for teaching and learning, and reviews XR pedagogical initiatives at three universities. The research aims to discern strategies to promote and support XR initiatives in higher education, develop best practices for using and integrating XR technologies into university courses, and guide future research into XR technologies in higher education. To develop an empirical understanding of the opportunities and challenges faced by instructors using XR technologies, we performed a thematic analysis of sixteen semi-structured interviews to capture insights from instructors' experiences. We found that instructors were cognizant of the many benefits associated with XR use in terms of experiential learning, making learning content more accessible, and the potential for its application. However, the findings also highlight the lack of guidance and support available to instructors in the implementation of these technologies in educational contexts. Our results provide recommendations for future institutional supports that could advance XR and expand the current teaching and learning opportunities available to instructors and students.","Idrees, Amna;Morton, Mark;Dabrowski, Gillian",Conference Proceeding,"Proceedings of 2022 8th International Conference of the Immersive Learning Research Network, iLRN 2022",2022-01-01,University of Waterloo,extended reality (XR) ;  higher education ;  learning ;  teaching
Safe Reinforcement Learning Benchmark Environments for Aerospace Control Systems,"Recent advancements in reinforcement learning techniques demonstrate an ability to make decisions in high dimen-sional state spaces and complex real-time strategy games. In contrast to supervised learning which features large data sets, there are relatively few existing environments for training rein-forcement learning agents. In addition, small differences in re-wards or action spaces can drastically change the difficulty and results of the training environments. Benchmarks seek to tackle both of these challenges by creating common environments, in the form of 'Gyms' to train and compare reinforcement learning techniques, approaches, and algorithms. Many gyms, such as the classical control and Atari games environments, have become standard in new research on reinforcement learning. Researchers can easily compare and benchmark competing so-lutions across publications on these universal baselines enabling rapid innovation and collaboration. However, there are currently no standard set of environments for aerospace problems, and many of the gyms in the literature do not include safety con-straints or run time assurance systems that intervene when the reinforcement learning agent violates safety constraints. This manuscript describes the development of the Aerospace SafeRL Framework and accompanying Aerospace SafeRL Benchmarks that include interactive environments, safety constraints, soft-ware interfaces for run time assurance safety monitors with base implementations, and an initial set of baseline solutions. This initial set of scenarios introduces simple RL environments that expose the kinds of motion patterns, dynamics, and safety constraints encountered in air and space problems in 2D and 3D. This manuscript also describes standardized evaluation metrics for these environments to provide a consistent performance measurement with aerospace relevance. These benchmarks pro-vide a structured foundation for future reinforcement learning algorithms, run time assurance designs, and neural network verification techniques for the aerospace domain.","Ravaioli, Umberto J.;Cunningham, James;McCarroll, John;Gangal, Vardaan;Dunlap, Kyle;Hobbs, Kerianne L.",Conference Proceeding,IEEE Aerospace Conference Proceedings,2022-01-01,University of Cincinnati;Air Force Research Laboratory;Jacobs Engineering Group Inc.;Toyon Research Corporation;Matrix Research Inc.,
"Advancement of Dynamic Analysis, Machine Learning, and Supply Chain Management Based on the Sixteenth ICMSEM Proceedings","Management Science (MS) is the broad interdisciplinary study of problem-solving and decision-making in human organizations. Scientific research is conducted to improve an organization’s rational management decisions by determining optimal or near-optimal solutions to complex decision problems. With the focus on MS, this paper presents a brief description of the sixteenth ICMSEM proceedings Volume I. First, the key MS research areas are reviewed; dynamic analysis, machine learning, and supply chain management; after which the most prominent concerns in the sixteenth ICMSEM proceedings Volume I are discussed. Finally, CiteSpace is used to analyze the MS developments in the future. Overall, the ICMSEM continues to provide an invaluable platform for academic interaction and communication to ensure future Management Science and Engineering Management (MSEM) innovations.","Xu, Jiuping",Book Series,Lecture Notes on Data Engineering and Communications Technologies,2022-01-01,Sichuan University,Dynamic analysis ;  Machine learning ;  Supply chain management
"Research on the Optimal Portfolio of Stock and Internet Fund Investment Based on VaR-GARCH (1,1)","As the key research direction of investment science, the portfolio model strives to bear the smallest risk on the expected rate of return. Affected by factors such as economic globalization, financial innovation, real estate control, imported inflation, and the intensification of the Sino-US trade war in recent years, the volatility of China’s capital market has intensified, and the situation of investors’ asset returns has become more severe. Therefore, this study uses VaR-GARCH (1,1) model to describe the return on assets, and conducts empirical analysis on four samples selected from each of the three types of assets: stocks, stock funds, and currency funds, Using the model to optimize investment portfolio. The research results show that the model can describe these three types of assets more accurately, and the return of stock assets is significantly better than the mean-variance-based portfolio method. Finally, this research puts forward some investment suggestions with practical value.","Li, Ying;Liu, Jin;Zeng, Lianru;Peng, Yang;Delaney, John Thomas",Book Series,Lecture Notes on Data Engineering and Communications Technologies,2022-01-01,Business School of Sichuan University;Kogod School of Business;Chengdu Foreign Fair Serve Center;Ltd,GARCH model ;  Investments ;  Portfolio ;  Value at risk
RESEARCH ON THE DEVELOPMENT MODEL OF GREEN FINANCIAL ENGINEERING BASED ON THE LOW-CARBON CONCEPT AND THE COUPLED DEVELOPMENT MODEL,"At present, in the form of the deteriorating ecological environment and the rapid development of the global economy, developing a low-carbon economy is the only way for China and other countries in the world to achieve sustainable development. Based on the analysis of the coupled development model, the change level of traditional economic efficiency and low-carbon economy efficiency were analysed. The results show that the low-carbon economic efficiency shows an upward trend, and the fluctuation range is smaller than that of the traditional economic efficiency. There is a U-shaped relationship between the green economic efficiency of and the level of economic de-velopment. Under the low-carbon concept, financial engineering innovation has both opportunities and challenges. The article puts forward the strategy of developing financial engineering under the low carbon economy.","Zhao, Hailei",Journal,Journal of Environmental Protection and Ecology,2022-01-01,Jiangnan University,ecological zone ;  efficiency ;  green finance ;  low-carbon economy
Research on the Application of Artificial Neural Network-Based Virtual Image Technology in College Tennis Teaching,"At the same time that my country has shifted from high-speed development to high-quality development, my country has also put forward new requirements for education development. Due to the limited study time during college, each student's study habits and learning process are also different, and the degree of connection between tennis lessons is high, so there will be polarization when learning tennis. With the development of science and technology, more and more technological innovations are integrated into the classroom, and traditional teaching methods can no longer keep up with the pace of the times. Tennis teaching is a subject of equal proportion between theory and practice. The traditional teaching method simplifies the theory, which makes students to have some bad phenomena when they practice. Aiming at this series of problems, this paper uses algorithms such as softmax function and threshold function to construct an application model of virtual image technology based on the artificial neural network in tennis teaching. The research results of the article show that: (1) the average accuracy rate of the method in this paper is 97.22%, and the highest accuracy rate is 99.17%. The average accuracy rate also tends to increase with the increase of sample size; the recall rate is the highest, and the highest recall rate is 99.36%. The average recall rate is 96.77%; the highest correct rate is close to 100% and is significantly higher than the other three methods; the average correct rate reaches 98.8%; the response time is the shortest; the average response time is 33 ms; and the response time increases with the increase of the sample size. (2) After using this model, tennis skills have been improved, with an average of 12 in situ flips, an average of 7 in situ rackets, an average of 5 in situ forehand draws, and an average of 3 in situ backhand draws. (3) The average forehand and backhand scores of the class after the experiment were 90 and 86; the average forehand and backhand stability were 8 and 7; and the average forehand and backhand accuracy were 31 and 29, respectively. The average depth of forehand and backhand is 36 and 32. (4) Most of the students are satisfied with this model, and they all choose to strongly agree and relatively agree, and the percentage of very agree that helps stimulate learning has reached 60.52%, and no students choose to disagree very much.","Hu, Ruizhe;Cui, Xiaocan",Journal,Computational Intelligence and Neuroscience,2022-01-01,Zhengzhou University,
Research on Multimedia Teaching and Teaching Reform Innovation of Accounting Major in Higher Vocational Colleges under the Background of Big Data and Internet of Things,"Under the influence of the rapid development of the production process of computers, chips, semiconductors, and other equipment, computer software technology has also made great progress. Among them, big data and Internet of Things technologies have developed particularly rapidly, and big data and Internet of Things technologies have gradually become mainstream technologies in this era. The Internet of Everything and data prediction in its technical ideas have brought convenience to the technological innovation of various industries. Teaching innovation in colleges and universities has always pursued the integration of the latest technology into the teaching process of colleges and universities, especially higher vocational colleges that attach importance to practical application, among which are accounting majors. Because it is impossible to directly conduct experiments through equipment like engineering, but enterprises connected with higher vocational colleges have greater demand for students with a high level of practice, so the use of multimedia education teaching and teaching reform and innovation has become the focus of higher vocational colleges On the basis of analyzing the necessity of multimedia teaching of accounting major in higher vocational colleges, this paper conducts a questionnaire survey on teachers and students in 6 higher vocational colleges and analyzes the existing problems of multimedia teaching in accounting major in higher vocational colleges according to the questionnaire data. Finally, aiming at the existing problems, combined with big data and Internet of Things technology, analyze the possible teaching innovation paths that new technology can provide for accounting majors in higher vocational colleges.","Yu, Haixia",Journal,Wireless Communications and Mobile Computing,2022-01-01,Inner Mongolia Vocational College of Chemical Engineering,
An Analysis on the Factors Affecting Undergraduate Interdisciplinary Research Programs,"Enhancing undergraduate programs with interdisciplinary collaboration is increasingly important to prepare students for the demands of the competitive multi-stakeholder market. In this study, the Interdisciplinary Undergraduate Experience (INCLUDE) program brings undergraduates from disciplines such as industrial and systems engineering, computer science, psychology, ethics, art, and marketing together and grants them the opportunity to network with practitioner mentors from large stakeholder organizations (e.g., NASA, Dynetics, AOA, the U.S. Army, and Navy) to solve a Grand Challenge. Although interdisciplinary teams are key to innovation, monodisciplinary programs tend to be divergent in nature and may not expose students to project teamwork. Problems arise when trying to foster effective outcomes for students who are unfamiliar with the skills necessary for self-managed teamwork. The purpose of this study is to share the results of exploratory qualitative research designed to better understand the challenges that senior undergraduates from two separate teams (Fall 2020-Spring 2021 and Fall 2021-Spring 2022) faced in the INCLUDE program at The University of Alabama in Huntsville (UAH). This analysis focuses on the individual, institutional, and gender factors that shaped student perceptions between the two focus groups who were tasked with different Grand Challenges and access to the same campus resources. Data sets from observations and interviews are used in this study. This approach, combined with extensive literature research, provides valuable insight into their perceptions and attitudes about interdisciplinary teamwork and possible conflict resolutions. The results are expected to reveal the complexity of interdisciplinary collaboration for educational researchers.","Leder, Sheri J.;Weger, Kristin;Mesmer, Bryan",Conference Proceeding,"2022 Systems and Information Engineering Design Symposium, SIEDS 2022",2022-01-01,The University of Alabama in Huntsville,collaborating ;  interdisciplinary ;  teamwork ;  undergraduate research
Current Status Analysis on Early Stage Support of Technology Based Initiatives,"Innovation is a critical concept for both today's national economies and institutions. In this context, innovation is needed to ensure regional and national sustainable growth, to establish competitiveness and to improve the current level of welfare. When we look at the supports and investments made for technology-based entrepreneurs in our country, public and private sector supports, incubation centers and acceleration program activities are seen. In this study, an analysis of the current situation of early stage support of technology based initiatives in our country has been made. In order to collect the necessary information and data for the research, a questionnaire study was directed to a total of 80 technology companies, venture capital investment funds and academician companies operating in Informatics Valley, which is not a university-supported institution in Turkey.","Oztepe, Tuba;Kose, Rana Ezgi;Cebi, Ferhan",Conference Proceeding,"2022 IEEE Technology and Engineering Management Conference: Societal Challenges: Technology, Transitions and Resilience Virtual Conference, TEMSCON EUROPE 2022",2022-01-01,İstanbul Teknik Üniversitesi,Early Stage Support ;  Innovation ;  Technology ;  Technology-Based Inititatives
"2022 IEEE Technology and Engineering Management Conference: Societal Challenges: Technology, Transitions and Resilience Virtual Conference, TEMSCON EUROPE 2022",The proceedings contain 43 papers. The topics discussed include: computational intelligence driven prognostics for remaining service life of power equipment; preventive measures for digital learning spaces’ security issues; removing the barriers to innovation: firm size matters!; roles of scenario planning for public policy: a case study of Korean artificial intelligence policy; influence of innovation attributes with preventive nature of innovation on intent to adopt: the case of photovoltaic systems in mass markets; structuration mechanisms of a creation process of local energy systems; to be or not to be digital: digitalization needs and clustering-based profile analysis of theatre artists for scene 2.0 pandemic recovery program; open challenges and research roadmap: visual representations aiding organizational leadership in decision making for new product development at the early innovation stage; data science technology selection: development of a decision-making approach; and the effect of blockchain technology on supply chain management: its potential to prevent fraud and reduce risks to food safety and its effects on the relationships between supply chain actors in the Mexican food processing industry.,,Conference Proceeding,"2022 IEEE Technology and Engineering Management Conference: Societal Challenges: Technology, Transitions and Resilience Virtual Conference, TEMSCON EUROPE 2022",2022-01-01,,
Institutional Framework for Synthesis of Market and A Priori Approaches to Industrial Policy,"The spread of anti-globalisation trends against various forms of economic internationalisation requires the adjustment of the system of economic management in general and industrial policy in particular. Using new institutional approaches, the paper examines industrial policy along with the market subsystem and non-market regulated sectors. All these subsystems interact through the intersection of conventions between economic agents. Industrial convention is characterised by continuous production, technology demands compliance, and standards as an information source (as opposed to the market convention that relies on prices). The research shows that the circulation of production means cannot function only based on universal norms of market behaviour, as it happens in the movement of high liquidity consumer goods. Circulation of production means can be determined by long-term agreements, engineering performance specifications and set prices. The paper demonstrates that the inefficient use of market instruments in the innovation sector may lead to state intervention in the circulation of production means. Therefore, by choosing a coordinated, associative management approach, industrial policy can focus on the creation and implementation of relevant strategic documents, as well as on the adjustment of interactions between economic agents and authorities. The presented findings can be used as a methodology for developing regional and national industrial policies.","Kayukov, Vladimir V.;Shikverdiev, Arif P.",Journal,Economy of Regions,2022-01-01,Syktyvkar State University;Uhtinskij Gosudarstvennyj Tehniceskij Universitet,circulation of production means ;  economic liberalism ;  flaws in universal norms of market behaviour ;  industrial policy ;  institutional and neoclassical features of circulation ;  synthesis of institutional environment heterogeneities ;  theory of conventions
The Impact Of Innovation Performance On Operational Performance: The Example Of Technopark Istanbul,"Processing, proper, and effective usage of information is the main necessity for companies to survive in today's globally competitive market conditions. Here in this point the term 'innovation' appears as a value-adding process to information in turning innovation into commercial success and ensuring the competitive capability of the company in today's conditions. Innovation and Research & Development are deeply connected with each other. Ensuring innovative progress is totally dependent on R&D activities. Innovative processes provide commercial success in product/services and an increase in productivity which allows companies a sustainable competitive advantage. Companies can increase their market shares. This provides an improvement in operational processes in today's competitive conditions. In this research, we investigated the relationships between innovation performance and operational performance. For this purpose, a survey was conducted. 111 companies participated in this survey. The research is based primarily on a quantitative approach using a questionnaire survey.","Sapaloglu, Ibrahim;Bolatan, Gulin Idil S.",Conference Proceeding,"2022 IEEE Technology and Engineering Management Conference: Societal Challenges: Technology, Transitions and Resilience Virtual Conference, TEMSCON EUROPE 2022",2022-01-01,Alanya Alaaddin Keykubat University;İstanbul Teknik Üniversitesi,Innovation ;  Innovation Performance ;  Operational Performance ;  Software Industry
Intelligent Risk Management in Construction Projects: Systematic Literature Review,"As digitalization leads to the development of the global economy and artificial intelligence stimulates technological innovation, integrating smart management methods into project management is becoming more and more critical to the development of the construction industry. As an influential branch of engineering management, intelligent risk management in the construction field will be a future research direction. Hence, the aim of this study is to find the gaps and future research trends in intelligent risk management field by Systematic Literature Review. In order to achieve these objectives, 436 articles were selected from the WOS and Scopus databases to be analyzed by CiteSpace scientometric software, and the results were classified into collaborative network analysis, co-citation analysis, and public network analysis. From the analysis, China had the highest number of publications, while the United States was the most influential country in this field. The researchers at different institutions in this field have formed research teams despite the lack of collaboration between the authors and their institutions. In co-cited references, the emphasis was on traditional methods and applications of risk analysis, with fewer citations of novel methods. According to the keywords, the clusters of keywords, and the temporal evolution of the keywords, and combining the conceptual model, 5 research gaps areas were discovered. In order to fulfill these challenges and barriers, this study found the future research trends, including: developing digital management platform for intelligent construction management and risk management; building a decision-making system for risk management to find an optimum solution; refining building digital models which would be the basis of digital management platform; identifying and category the characteristic construction risk factors by using machine learning techniques, just like text mining or knowledge graph; building an API to embed decision making system into digital management platform, and the intelligent risk management system in real-time projects to verify its possibility.","Chenya, Liao;Aminudin, Eeydzah;Mohd, Suzila;Yap, Loh Seng",Journal,IEEE Access,2022-01-01,Universiti Teknologi Malaysia;Sichuan Water Conservancy Vocational College,bibliometric analysis ;  CiteSpace ;  construction projects ;  Intelligent risk management
Innovation Management Footprint in a Technology Organization,"A Product Research and Development center thrives on its potential to develop quality products and adapt to the technological advancements while delivering the market needs. At present, many industries are revisiting their business strategies to withstand the fast-paced growth in globalization and technology, specifically due to the revolutionizing digital world. Hence, the future of such R&D hubs depends upon their survivability in this hyper-change period. Innovation Management System is the important framework that boosts their survivability and thus, ensures business success. ISO56002 Standard: Innovation Management System, guides the organization to determine their vision, objectives, success factors and strengthen their processes and operations to achieve the planned business goals. The organization's innovation management system comprises of their business Strategy: Goal, Vision, Product Innovation, People: Leadership, Competence, Culture and, Operations: Planning, Process, Quality. In this paper, a case study has been presented on Innovation Management Practices and their adherence to the ISO56002 standard from the perspective of an R&D organization in all the dimensions listed in the standard. The Paper discusses in detail regarding the framework, business impact, improvement analysis to ensure the efficiency and effectiveness of the Innovation Management.","Damodharan, Suchitra;Rao, Aditya;Menon, Suraj;Saha, Sudipta",Conference Proceeding,"2022 IEEE Technology and Engineering Management Conference: Societal Challenges: Technology, Transitions and Resilience Virtual Conference, TEMSCON EUROPE 2022",2022-01-01,Business Area: Safety & Motion Continental Automotive Group,Innovation Culture ;  Innovation Management ;  Innovation Performance ;  ISO56002
Study of undisturbed soil test about slope angle of the expanded-plate affecting the failure mechanism of the NT-CEP pile under vertical tension,"In this paper, it is computer simulation studied that the influence of the slope angle of expanded-plate of the new-type concrete expanded-plate pile (the NT-CEP pile) to the uplift failure mechanism. The model piles of different slope angle are designed in undisturbed soil test, in which the effect about the bearing capacity of the NT-CEP pile and the failure behavior of the soil is analyzed, at the same time, the computer simulating analysis of finite element is assistant by the ANSYS software, to verify the test results. The innovation of this paper is mainly to test research methods, which improves and innovates the existing model test method and test equipment because of completing the test with undisturbed soil and ensuring the reliability of the test results. The research results of this paper will enrich and improve the design theory of the NT-CEP pile and play a necessary complement to the practical engineering application and a positive role in promoting the research and application of the NT-CEP pile.","Chen, Yang;Qian, Yongmei;Hong, Guang;Jin, Yujie;Wang, Ruozhu",Conference Proceeding,Journal of Physics: Conference Series,2022-01-01,Jilin Jianzhu University;China Power Engineering Consulting Group,
Quality Assessment of Vocational Education Teaching Reform Based on Deep Learning,"In my country, vocational training is an important part of the educational system. In my country's vocational education system, there is currently a conscious focus on reform and innovation. It is critical to undertake a thorough assessment of teaching quality in vocational education in order to improve teaching quality. Artificial intelligence technology, particularly deep learning technology, can successfully handle this challenge because of the various and complicated aspects involved in the assessment of teaching quality. This article thus provides an evaluation approach for the quality of vocational education that is based on a thorough investigation. Finally, research has demonstrated that this approach is capable of objectively and fairly evaluating a teacher's teaching quality, increasing a teacher's teaching passion, improving a teacher's teaching quality, and nurturing extraordinary abilities.","Ni, Zai;Wang, Fei",Journal,Computational and Mathematical Methods in Medicine,2022-01-01,Hangzhou Vocational and Technical College,
Effect of low molarity alkaline solution on the compressive strength of fly ash based geopolymer concrete,"The escalating of cement production had significant effect on greenhouse gases emission, thus innovation of geopolymer concrete is crucial to reduce the environmental impacts. Besides, high concentration of alkaline solution not only exhibits corrosive nature, but also increases the cost of construction. Therefore, this research studies the engineering properties and effect of elevated temperature on fly ash-based geopolymer concrete using low molarity alkaline solution. The alkaline solution used in this research is sodium hydroxide (NaOH) combines with sodium silicate (Na2SiO3) with different molarity of 2M, 4M and 10M. The binder to solution ratio of 0.45, NaOH mixed with Na2SiO3 at mass ratio of 2.5 and binder to aggregates with proportion of 1:3 was fixed. Test specimens was prepared and tested at the age of 3, 7 and 28 days. Results show that with reduced alkaline solution molarity, the compressive strength reduced by 45 and 55% for geopolymer with 4M and 2M, respectively. However, the compressive strength exhibits are within the normal strength geopolymer concrete with comparable density and workability. Therefore, it can be concluded that low molarity geopolymer concrete can be applied in construction due to more environmentally friendly and lower cost.","Qin, Tan Shea;Lim, Nor Hasanah Abdul Shukor;Jun, Teng Zhang;Ariffin, Nur Farhayu",Journal,International Journal of Sustainable Building Technology and Urban Development,2022-01-01,Faculty of Engineering;Universiti Malaysia Pahang Al-Sultan Abdullah,alkaline molarity ;  compressive strength ;  elevated temperature ;  geopolymer concrete
The development of a typology and guideline for selecting innovation-encouraging procurement strategies in civil engineering,"Stimulating innovation through public procurement can lead to improved performance, contribute to organizational and policy goals, but can also play a key role in addressing societal challenges that cannot be adequately addressed by conventional solutions. A significant amount of research has been carried out on stimulating innovation through the public procurement of goods and services. However, there is still a lack of knowledge on which procurement strategies and tendering methods can be effectively used to encourage specific types of innovation within larger public initiatives such as civil engineering projects and programmes. The aim of this study is therefore to provide a coherent overview of innovation-encouraging procurement strategies and tendering methods, and to relate their potential effective use to the technology readiness of the targeted innovations, the required level of cooperation between public client and contractor and the willingness of public clients to bear innovation risks, and to provide incentives, budget and solution space for these innovations. Based on a literature review and a multiple case study, an innovation-encouraging procurement typology is developed. In addition, a guideline is provided that can be used by public clients to select an appropriate procurement strategy for their innovation projects and programmes.","Lenderink, Bart;Boes, Johan;Halman, Johannes I.M.;Voordijk, Hans;Dorée, André G.",Journal,Innovation: The European Journal of Social Science Research,2022-01-01,Universiteit Twente,civil engineering ;  innovation procurement ;  PPI ;  procurement selection guidelines ;  procurement strategies ;  tendering methods ;  typology
"2nd International Scientific Conference on Innovation in Engineering, ICIE 2022",The proceedings contain 26 papers. The special focus in this conference is on Innovation in Engineering. The topics include: Optoelectronic Systems for the Determination of the Position of a Mobile System; cocktail Party Graphs and an Optimal Majorization for Some of the Generalized Krein Parameters of Symmetric Association Schemes; the Structure of Automated Control Systems for Precision Machining of Parts Bearing; Analysis and Comparison of DABC and ACO in a Scheduling Problem; automatic Anomaly Detection in Vibration Analysis Based on Machine Learning Algorithms; multimethodology Exploitation Based on Value-Focused Thinking: Drones Feasibility Analysis for National Defense; an Application of Preference-Inspired Co-Evolutionary Algorithm to Sectorization; unstable Systems as a Challenging Benchmark for Control Engineering Students; new Conceptions of the Future in Cyber-MixMechatronics Engineering and Claytronics; deep Neural Networks in Fake News Detection; Cork-Rubber Composite Blocks for Vibration Isolation: Determining Mechanical Behaviour Using ANN and FEA; deep Neural Networks: A Hybrid Approach Using Box&Jenkins Methodology; simulation of Cyber-Physical Intelligent Mechatronic Component Behavior Using Timed Automata Approach; risk Assessment in Industry Using Expected Utility: An Application to Accidents’ Risk Analysis; preface; machine Multi-sensor System and Signal Processing for Determining Cutting Tools Service Life; a Simulation-Based Approach to Reduce Waiting Times in Emergency Departments; Semi-adaptive Decentralized PI Control of TITO System with Parameters Estimates Quantization; experimental Teaching of Robotics in the Context of Manufacturing 4.0: Effective Use of Modules of the Model Program of Environmental Research Teaching in the Working Process of the Centers “Clever”; deep Learning in Taekwondo Techniques Recognition System: A Preliminary Approach; study Case Regarding the Evaluation of Eye Refraction in an Optometry Office.,,Book Series,Lecture Notes in Mechanical Engineering,2022-01-01,,
The Innovation of College Students' Ideological and Political Education under the Intelligent Environment of Internet of Things,"With the development of the times and the continuous improvement of the requirements for college students' political literacy and identity, the informatization reform and educational innovation of college students' ideological and political education have become the focus and difficulty of teaching reform. The ideological and political education in most domestic colleges and universities still focuses on the elaboration of theoretical knowledge, ignoring the importance of social practice. Therefore, this paper puts forward the research on the innovation of college students' ideological and political education in the intelligent environment of the Internet of things, constructs the college ideological and political education training cloud system through the Internet of Things technology and AR technology, and promotes the realization of the purpose of college students' participation in social practice. The experimental results show that the college ideological and political education training cloud system based on AR and Internet of Things technology can improve the interaction and participation of ideological and political courses, stimulate students' interest and enthusiasm, deepen students' understanding of the content of ideological and political education, and better understand the importance of ideological and political education. At the same time, the system is also the exploration and practice of teaching innovation of ideological and political education in the intelligent environment of Internet of Things. It is a new attempt of ideological and political education reform in colleges and universities.","Wang, Xia",Journal,Computational Intelligence and Neuroscience,2022-01-01,Qingdao Huanghai University,
Industrial Demand and Innovation: An Application of Binomial Regression Model to Project Statistics of NSFC of China,"The carbon emission reduction potential of photothermal utilization of solar energy is outstanding, but the breakthrough of technology is closely related to the management of innovation and research in higher educational institutions. What factors affect such relationship is discussed in this paper. Based on the photothermal technology project data released by the National Natural Science Foundation of China (NSFC) and China education yearbook, this paper analyzes the variable relationship between the output of solar thermal technology innovation and industrial demand. Specifically, the negative binomial regression was constructed based on the technological project approval data. The results show that the input of scientific research resources has a key influence on the development of solar thermal technology, the establishment of technological projects or the subsequent patent application derived from technological projects. The results also show that the demand for photothermal technology and green innovation complement each other.","Tu, Yan;Chu, Jian;Asif Shah, Mohd",Journal,Mathematical Problems in Engineering,2022-01-01,Suqian University;Bakhtar University;Zhengzhou University,
Application of Mobile Information System in Quality Education of Research Activities,"In order to solve the problems of uneven local educational resources, imperfect comprehensive practice systems, and insufficient teachers in rural schools, this paper proposes a research activity based on mobile information system. The research activities proposed in this paper take STEAM (the acronym of Science, Technology, Engineering, Art, and Mathematics) as the educational concept, carry out local research-based learning (research-based learning, hereinafter referred to as ""research-based learning""), and create STEAM research activities suitable for local teaching in combination with the requirements of national education reform to improve students' scientific literacy such as innovation, scientific, and technological level, and independent practice and exploration. The results are as follows: 92% of the students in the experimental group think that STEAM research and learning activities are very interesting and recognize the research and learning process; STEAM research activities have a strong role in promoting the cultivation of students' three abilities and the training of core skills, and the scores are increased by about 50%; the excellent, good, qualified, and unqualified students in the experimental group accounted for 15%, 73%, 12%, and 0%, respectively, while the control group accounted for 6%, 55%, 32%, and 7%, respectively. Through the participation of STEAM research activities, the students' learning attitude has been greatly improved. The practice of STEAM research activities proposed in this paper in the research and implementation institute has achieved remarkable results, which provides experience for Western schools in the follow-up stage of compulsory education to carry out STEAM research activities.","Liu, Yonglang;Ding, Sanqing",Journal,Mobile Information Systems,2022-01-01,Jiangxi Science and Technology Normal University;China University of Mining and Technology,
Construction and Analysis of Visual Communication Design Curriculum Based on Random Matrix,"Information technology and cultural education in China are constantly advancing, with more and more advanced technology and innovative teaching models, and the development of education and technology is complementing each other and progressing together. New technology has created new conditions for visual communication in the field of design, which has made great changes in the visual communication industry from form to content, making it more plastic and creative. Design is a rapidly changing profession, and every new technology may bring changes. Therefore, visual communication training must cooperate with modern development, keep up with the information age, and avoid the content and format of professional courses being too old. Visual communication design needs a new teaching form, which not only optimizes the visual communication design of teaching contents and methods but also expands the teaching depth, promotes the innovation and research of teaching mode, and provides multiple guarantees for students' professional development.","Zhan, Sudan",Journal,Mathematical Problems in Engineering,2022-01-01,Faculty of Applied and Creative Arts,
"Integrating Challenge-Based-Learning, Project-Based-Learning, and Computer-Aided Technologies into Industrial Engineering Teaching: Towards a Sustainable Development Framework","Introduction. Teaching industrial engineering in the second decade of the 21st century requires problem-solving and decision-making competencies oriented towards sustainable development. The growth of information metrics, the Internet of Things, virtual and augmented reality, and Artificial Intelligence bring more diverse, complex and imprecise challenges. This article aims to show a framework employing Challenge-based-learning, Project-based-learning and Computer-Aided technologies as dynamic resources supporting the comprehensive teaching of industrial engineers for industrial solutions oriented towards sustainable development. Materials and Methods. Our research involved a systemic analysis of the framework variables, the stages, and the partial results of its application in three academic years research. We selected several case studies to evaluate the professional competencies related to Sustainable Development Goals of industrial engineering students, using active learning tools integrated with Computer-Aided technologies. These cases illustrated the acquisition of Sustainable Development Goals competencies. Two simultaneous Latin American scenarios were examined (Mexico and Cuba). Results. Its main contribution is an appropriate framework for using Challenge-based-learning, Project-based-learning and Computer-Aided technologies as resources to develop professional competencies in industrial engineering and sustainable development. The control groups results demonstrate the utility, relevance, and accuracy of the proposed framework. Discussion and Conclusion. The study of the theoretical and methodological components of teaching Industrial Engineering, emphasizing competencies, at two universities in Latin American countries revealed the need to understand Computer-Aided technologies as a complex process. The proposed framework considers Computer-Aided technologies per the typologies of selected competencies integrated into the curricular design, including Challenge-based-learning and Project-based-learning, oriented toward the Sustainable Development Goals. The authors’ conclusions contribute to the development of active learning methods in engineering, supported by the application of CAD/CAM/CAE tools and focused on the fulfillment of sustainable development objectives. The materials of the article will be useful for the teaching of Industrial Engineering from a digital transformation perspective, contextualized in sustainable development environments.","Pérez-Rodríguez, R.;Lorenzo-Martin, R.;Trinchet-Varela, C. A.;Simeón-Monet, R. E.;Miranda, J.;Cortés, D.;Molina, A.",Journal,Integration of Education,2022-01-01,University of Holguin;Tecnológico de Monterrey,challenge-based learning ;  educational innovation ;  engineering education ;  higher education ;  project-based learning ;  sustainable development
